stats.kills,stats.deaths,stats.assists,stats.killingSprees,stats.longestTimeSpentLiving,stats.totalDamageDealt,stats.visionScore,stats.timeCCingOthers,stats.totalHeal,stats.totalDamageTaken,stats.goldEarned,stats.totalMinionsKilled,stats.champLevel
3,1,2,1,1135,72071,14,17,1814,11403,8499,160,11
7,2,5,2,752,148271,31,4,1483,15304,12153,213,14
1,8,2,0,434,114480,13,12,697,17090,9066,176,11
4,4,12,1,805,123847,23,7,1355,12042,10042,193,13
2,6,5,0,323,92733,14,14,394,10558,8306,154,13
3,4,6,0,634,104309,19,0,1419,12228,9364,185,13
1,1,4,0,1505,143911,18,16,1565,7399,10347,237,13
3,5,5,1,1107,95891,16,10,2497,14919,9300,194,12
4,6,8,1,393,79531,14,33,5050,12937,9395,174,13
1,4,8,0,621,184489,24,4,2559,13709,13692,287,16
6,3,17,2,532,121145,8,17,3451,14240,12012,171,14
1,8,3,0,691,80425,14,0,1777,18042,7968,183,11
7,2,7,3,830,92777,15,18,2496,11108,11108,159,14
6,6,3,1,494,96261,14,10,2440,16875,9342,149,12
2,5,6,0,928,218118,32,17,3626,16337,13382,303,16
0,4,4,0,1113,195347,23,5,1927,20523,12607,279,15
5,5,2,2,736,225030,28,16,3315,20599,13835,255,16
2,7,10,0,337,76592,12,38,6057,14309,9189,152,11
4,4,13,1,357,106191,10,18,1685,11659,9841,159,12
3,8,18,1,373,128372,26,40,11749,19955,12304,195,15
6,10,6,1,411,132454,25,39,8020,29002,11863,206,16
4,9,11,0,407,181424,18,26,3384,22517,13194,226,15
13,4,17,3,629,190487,18,29,5355,18597,15817,194,15
11,7,5,2,393,98070,13,1,718,13110,12729,173,13
5,4,10,1,596,99276,11,10,2050,13551,10291,152,13
8,3,9,2,285,112922,17,1,1706,11788,11717,161,12
11,5,10,3,940,235795,24,21,6831,23411,17029,271,16
6,9,9,1,434,158990,13,3,4033,25172,13497,221,16
2,5,7,0,695,130533,19,22,2426,11612,9911,193,14
4,5,8,1,590,117014,13,6,918,12904,10003,199,13
13,3,13,3,829,117350,21,23,9944,10687,13509,189,14
6,5,10,1,319,80749,12,2,1112,12364,9104,157,12
3,5,3,1,658,119294,14,10,2857,16115,9584,199,12
6,2,8,1,1202,95759,16,37,11597,12417,10681,189,14
4,6,9,0,762,236594,31,16,4850,22782,14627,246,15
5,3,17,1,674,114976,18,52,17909,19466,12462,192,16
6,6,4,0,511,153281,25,6,3047,19589,12103,191,14
10,5,14,2,638,209564,36,45,3329,16275,15659,234,15
3,7,6,0,509,110656,21,22,3289,18613,9142,157,12
9,2,12,1,909,98115,19,13,2447,9119,10982,166,12
7,5,5,1,544,173096,21,17,3612,16317,13346,196,15
9,4,11,2,585,160694,33,38,11359,16951,15860,245,16
5,6,6,1,918,218922,24,24,2778,18007,13030,254,16
12,4,10,2,1144,190853,63,37,1752,17036,16343,230,16
0,2,5,0,1333,118577,12,18,2512,15203,9302,208,12
3,3,5,1,1042,101696,23,8,5014,14358,10941,224,14
3,3,1,1,601,95330,13,14,1264,8766,8563,165,11
10,5,10,3,1106,244147,30,15,1622,19684,17380,267,16
3,6,6,1,713,137461,30,2,2527,22209,12001,185,14
8,8,9,2,314,183659,24,9,4868,20566,14090,228,15
3,10,12,1,423,97961,20,45,1979,21474,9313,166,13
1,6,5,0,401,96367,21,0,1161,13696,8837,163,11
8,5,8,3,461,95103,24,33,1322,11372,10621,170,13
6,3,14,2,383,151987,25,44,3265,15606,12824,196,15
8,8,9,2,557,202709,39,52,23704,43023,14958,215,15
8,5,6,2,542,208640,28,4,2476,18225,15266,286,16
10,1,13,1,742,168827,37,54,14649,16235,14347,225,16
8,2,7,2,844,125923,19,16,2323,10637,11585,165,12
6,5,3,1,690,130564,16,5,1524,16192,10960,220,13
5,2,11,1,682,121052,12,12,946,10971,10838,203,14
2,0,3,1,0,151057,30,0,2964,10593,11170,259,13
0,2,4,0,1233,180073,36,10,2878,10463,10750,272,13
5,7,4,1,601,167133,40,33,1793,16743,12766,226,15
6,4,4,3,791,203590,54,22,1507,14775,14520,268,15
6,3,4,2,824,257075,25,29,7522,21191,15460,279,16
3,6,5,0,525,113073,29,30,12297,22412,10214,201,15
6,3,7,1,827,192544,27,8,3659,14173,13806,234,16
3,5,7,0,536,125433,17,20,3174,16838,10848,192,12
9,1,7,1,475,163107,12,2,2587,10970,12993,214,15
5,10,10,2,400,169922,33,49,3201,24238,13240,220,15
5,3,7,2,349,145487,26,11,2145,10234,11059,210,14
3,7,5,1,506,114333,10,3,1721,18081,9510,172,12
5,8,5,0,429,107889,23,40,326,17258,10107,191,13
9,5,4,2,694,183155,31,13,3479,15069,13549,220,15
6,1,4,2,313,134904,22,8,711,4366,11151,200,13
4,5,4,1,468,76200,23,26,226,8969,8088,155,11
1,7,10,0,429,66399,12,21,5439,12853,7915,166,12
6,4,8,2,511,180489,8,12,3491,13290,13472,203,15
16,0,10,1,0,158504,20,10,1767,9462,15487,173,14
7,4,10,1,1060,253388,29,32,3588,18780,14713,271,16
3,6,7,1,549,160901,32,4,1200,19235,11664,243,13
14,2,9,3,1205,154091,18,19,9231,23949,14672,202,16
2,6,5,0,791,110193,12,13,987,14778,9222,177,12
5,1,11,1,931,133307,21,0,1933,13645,11343,193,14
5,2,10,2,1174,132252,24,11,4069,13560,11141,203,14
4,5,2,1,621,87304,14,9,711,12992,9016,165,12
5,6,21,1,416,94492,28,56,16792,19974,12037,166,14
1,3,6,0,766,74530,25,0,1330,11959,7283,171,11
4,4,3,1,393,91626,16,10,1190,9414,9247,165,12
8,2,5,1,122,136219,24,3,778,7837,11599,193,13
5,5,7,1,563,82325,9,22,735,12318,8920,143,11
4,6,6,1,625,155921,19,9,2973,19414,12464,222,15
14,5,11,4,371,232499,31,4,3026,19502,17437,238,16
8,3,3,2,769,128980,19,14,3969,15901,11590,185,13
9,4,4,3,432,136984,12,14,3249,13164,12635,186,14
3,3,8,1,948,175278,12,6,1434,12385,12798,215,14
3,4,1,0,767,105964,14,16,844,14692,10451,191,12
5,7,13,1,340,88283,23,8,741,15230,9914,145,13
8,9,7,2,455,83047,17,16,1835,18778,11468,157,11
5,8,10,1,387,127719,29,5,1597,16769,12371,208,14
7,4,12,1,1064,122287,15,24,4253,26196,12052,169,15
4,7,8,1,624,130038,29,13,1361,18266,10536,203,13
11,5,9,3,702,159578,46,44,1952,19132,14219,223,16
5,7,8,2,363,233113,39,4,2646,17473,14566,278,16
5,6,4,2,657,166764,56,52,3833,20240,13489,233,15
3,3,7,0,451,114751,23,9,3136,8920,10917,187,13
5,6,9,1,527,144160,25,22,2080,16114,12197,204,15
6,5,11,2,490,192577,35,4,5005,20339,15255,228,16
2,6,5,0,627,130732,33,24,1344,24358,9738,203,15
3,2,11,1,821,128937,26,35,13011,12591,13035,231,15
4,7,12,1,737,158576,25,44,2739,23793,12381,207,15
4,6,17,0,316,111019,32,31,1828,13465,11235,158,13
8,9,19,3,234,230943,18,35,6028,22716,14917,218,16
17,6,15,4,805,245283,22,25,8084,25954,18245,222,16
12,7,11,3,383,146913,15,4,4378,18784,14099,184,14
4,8,11,1,346,123829,15,24,1422,17360,9551,171,13
5,5,7,1,481,108650,32,21,838,12404,10309,163,12
6,4,12,2,714,125664,16,3,1090,12199,12123,181,14
4,1,7,1,860,115613,30,4,902,9469,10195,194,13
2,3,0,1,439,88950,15,9,1095,9886,7963,176,11
7,3,8,2,371,158028,25,2,2879,12921,13068,216,15
8,8,1,1,483,206449,18,3,3668,25242,14335,271,15
7,3,4,1,486,102815,26,4,94,14703,9627,155,11
2,7,4,0,388,76260,25,2,581,16993,8355,164,11
10,5,5,2,519,150159,15,19,3524,15866,13469,206,13
8,7,2,2,440,113793,14,26,6771,24242,11220,180,14
2,2,5,1,488,174371,20,14,1989,12298,10589,240,15
5,2,5,1,1336,162188,20,21,1358,11289,12334,247,15
5,5,12,1,568,133486,42,37,1493,13121,12310,189,15
7,4,13,1,727,138185,26,39,1350,13951,12920,221,14
6,2,2,2,1289,191826,27,0,3149,11746,13900,287,15
1,3,4,0,567,138691,20,4,2446,14751,11043,209,14
2,3,7,0,584,104634,16,24,9617,12926,10196,208,14
3,3,8,1,588,135986,52,27,770,14850,12017,239,14
4,4,4,1,806,167976,25,19,2519,14289,11328,236,13
8,2,6,1,602,171521,29,2,2203,12161,13768,241,15
4,4,2,1,857,96627,21,15,1707,11361,9537,184,12
8,7,6,2,601,177543,27,12,2956,17948,14556,195,15
9,8,6,3,500,137900,11,20,3217,20895,13345,196,15
2,6,4,0,605,153859,17,15,6193,25395,10739,230,15
2,2,7,1,1153,203528,29,2,3410,14850,14087,285,15
1,7,7,0,313,100006,24,0,743,13372,8355,160,11
10,3,5,4,552,152289,17,12,2128,12141,13933,199,14
7,3,3,2,436,98005,14,6,2207,13053,10546,155,13
2,2,6,1,885,130868,27,37,1211,13246,9943,215,13
2,6,7,0,680,114417,8,3,3721,16976,9702,192,12
6,6,2,1,513,216532,39,18,2654,18489,15026,275,15
9,7,10,4,536,172032,21,23,2973,23674,13112,218,15
19,6,5,5,349,160735,24,11,1561,17482,15853,184,15
7,9,7,1,225,162575,22,24,1584,19358,12111,206,14
2,5,3,1,732,78204,18,5,691,11317,7430,150,11
10,2,4,2,645,107649,17,1,3500,12268,12040,187,12
10,7,6,3,451,144626,16,8,3248,21908,14590,217,16
11,8,8,3,446,172843,28,15,1361,22291,13777,223,14
8,9,8,2,495,194928,29,17,2015,26086,14485,246,16
1,3,11,0,495,102641,9,13,2400,10986,8842,159,13
1,8,2,0,540,101965,12,5,4355,26094,8436,171,12
7,7,3,2,425,96867,13,9,225,13091,10731,162,12
4,3,1,1,897,106661,27,3,267,10303,9592,185,13
11,1,4,2,354,208594,22,22,2609,10014,14634,244,13
6,7,11,1,384,191343,35,15,882,18665,13947,217,14
5,5,5,1,558,232524,32,48,277,20927,13600,266,15
8,8,5,2,372,128108,19,14,3403,20352,12256,181,12
6,0,5,1,1579,203594,24,15,3388,8096,14364,240,14
1,1,1,0,1536,114449,13,18,1855,9666,9319,222,13
12,0,12,1,0,92093,26,38,8746,6007,12494,171,14
3,6,4,1,765,93732,7,15,1536,19846,8077,155,12
6,1,11,2,614,109446,10,5,2354,9251,11265,161,13
4,3,8,1,935,202489,27,5,1642,17128,13875,254,15
1,3,5,0,1034,154937,41,15,2613,15515,10394,247,13
14,6,13,5,577,227838,29,12,2611,29496,19029,275,16
7,6,6,3,599,129291,19,9,2651,18286,12606,221,15
3,7,5,1,726,85747,18,32,7609,15986,10314,184,13
7,4,8,1,630,187195,14,6,4309,17895,13639,250,15
1,8,5,0,331,112932,27,0,711,16162,9829,213,12
5,5,13,1,407,189997,42,35,2123,16214,12799,251,15
9,3,8,1,824,230889,42,17,1051,12935,15892,228,15
5,5,9,2,620,179321,44,13,2367,16349,14317,232,15
2,6,5,0,350,72999,28,0,1882,14566,7473,147,11
6,4,4,2,505,145156,23,54,2046,13537,11523,198,13
3,2,11,1,833,164299,19,35,1968,12105,12180,243,15
11,5,4,4,368,141195,17,2,1169,16615,12857,185,13
11,2,3,3,607,175212,12,7,728,8456,13628,213,13
3,1,7,1,1383,105523,17,15,4101,11082,9890,161,13
0,4,4,0,671,52265,11,25,5866,13656,6721,145,12
10,2,10,2,697,165572,25,27,5427,18952,13712,206,15
12,0,7,1,0,165508,37,14,1416,13622,14527,234,14
1,4,2,0,502,122403,14,18,1635,13105,8788,206,12
6,7,17,1,607,211892,25,23,265,18552,14262,210,16
3,11,16,0,416,86706,37,34,13160,22729,12039,179,15
4,8,7,1,456,166492,29,2,3562,24839,12020,230,15
5,3,9,1,697,112220,16,0,1515,15267,10815,148,12
8,6,3,2,337,127138,17,8,968,16227,11780,205,13
2,2,3,1,978,97201,18,1,923,6759,8384,181,12
7,6,4,1,718,93328,6,3,1201,14078,9576,156,11
7,1,9,1,514,96387,14,1,3205,12847,10765,150,13
8,8,11,2,607,154708,17,10,2773,21949,13091,198,15
3,5,10,1,705,144372,28,40,2265,19260,10987,207,15
10,2,4,2,760,111841,18,2,881,10455,11137,176,13
4,5,2,1,411,91520,9,4,668,11151,9616,178,11
1,2,5,0,563,90220,19,24,1742,9299,8512,162,12
2,6,4,0,757,119551,30,9,1606,15366,10282,204,13
3,2,11,1,971,164917,19,22,5410,15058,11883,222,15
6,1,10,1,1365,139738,42,23,3987,13196,13266,202,14
4,9,22,1,397,85700,39,50,14131,19499,10865,162,15
3,8,8,1,648,131852,15,7,2672,23439,10698,207,14
2,3,9,1,449,51335,13,25,6188,8624,7505,149,12
4,3,1,1,661,91208,25,25,1551,12870,9013,173,12
3,9,11,1,331,133695,16,1,2343,19858,10798,194,14
10,5,5,2,550,214243,30,27,1694,21216,15228,245,15
6,4,8,1,726,184551,20,39,3972,18412,13716,241,16
3,6,9,1,646,137545,17,42,9891,28308,11070,204,15
3,5,12,0,647,88383,38,43,19474,21737,11175,175,15
4,7,7,1,515,124139,42,46,2200,18095,11441,207,14
12,3,2,4,826,227603,27,18,4004,17987,16060,225,15
1,4,2,0,474,71889,12,20,1520,10327,7465,177,11
9,1,5,2,583,116125,24,4,2838,9386,11846,195,12
5,11,10,1,332,83900,30,44,6916,20821,10300,148,13
11,5,21,2,585,164802,29,37,3199,17764,14693,169,16
11,5,6,4,1080,181966,31,5,2433,25995,15957,258,16
5,3,5,2,843,114841,26,4,843,9225,10376,189,12
1,4,1,0,721,88515,15,1,1199,11341,7786,165,11
5,2,5,1,416,115430,25,6,1060,9896,10155,180,13
2,4,3,0,384,114406,20,9,853,9909,9090,208,12
4,5,9,1,792,165822,25,9,2867,15472,13010,266,15
3,5,12,1,562,89053,23,17,9603,15708,10806,193,15
4,7,1,2,476,172427,23,13,1498,16518,11886,242,14
9,1,10,2,1510,202742,21,18,3513,15555,15420,209,16
5,3,4,1,1233,200006,30,0,4228,16392,14762,275,16
5,3,6,1,872,249747,44,11,1746,12996,16019,276,16
14,3,6,4,722,194093,17,18,6152,20607,14738,228,16
4,8,5,1,396,104762,14,5,1895,17987,10356,165,14
8,5,4,3,1020,185841,22,5,2109,18118,13750,257,15
1,6,1,0,497,81465,24,2,1019,12364,8031,185,11
7,0,4,1,0,146105,17,24,2246,10752,11769,220,14
1,6,4,0,519,136561,17,16,2625,19475,9369,220,14
6,4,8,1,502,140104,14,6,2518,14905,12735,204,15
2,0,5,1,0,216665,35,31,4210,14239,12372,276,15
6,1,5,2,1135,202109,34,24,894,8331,14141,292,16
8,7,20,3,435,211901,25,56,3375,24115,15180,226,16
1,4,4,0,564,73546,15,10,586,7615,6987,148,11
7,2,9,2,585,164509,31,40,2331,11471,13034,234,15
2,4,3,0,713,111618,22,4,1706,16912,9855,225,13
17,2,9,3,494,166100,16,26,4885,16577,14968,179,15
1,8,11,0,375,102952,19,28,2955,33137,9221,157,14
3,3,14,1,405,170030,19,16,3429,12548,12366,239,15
7,13,8,1,176,184792,19,13,2118,28452,13594,203,16
3,6,12,1,490,206311,25,12,5227,23399,13474,253,16
7,8,8,2,314,181976,57,18,4203,20758,14752,253,16
4,8,10,1,795,184325,33,14,3959,25735,13950,235,15
3,4,11,1,437,84051,38,34,2185,13018,9820,187,13
1,7,7,0,335,121822,26,15,2744,19685,9094,191,12
3,4,11,0,453,98606,12,3,12509,17374,8989,174,13
6,6,2,3,727,118671,8,5,1945,18418,11504,174,13
7,3,9,2,815,163746,26,41,11900,15200,12884,208,15
2,5,1,1,611,181754,30,11,1367,16331,11354,255,14
2,3,8,0,637,180511,53,11,2495,10663,12138,233,14
2,3,2,1,1365,167165,23,5,1139,11312,10392,241,14
9,6,7,3,667,220160,31,22,3981,24437,14849,270,15
5,3,12,2,1087,163644,16,15,3807,14260,12936,207,16
3,5,9,1,1048,164369,27,7,1901,16629,13061,248,15
2,6,6,0,749,80337,21,34,1305,14582,8977,179,13
10,2,3,2,857,95745,13,1,792,9510,11211,166,13
3,2,5,1,551,104672,16,1,343,12659,9433,171,12
3,4,2,0,785,107496,16,10,3042,14297,9065,195,12
13,3,7,2,935,191114,23,7,3080,15220,15438,215,16
4,6,8,1,436,162954,14,11,3614,18466,11929,220,15
4,1,13,1,740,126838,26,8,1850,6831,11327,207,14
0,5,1,0,430,99101,10,0,371,11388,7915,195,12
4,2,12,1,631,97737,18,43,263,6515,10154,156,13
1,4,7,0,1122,78933,27,28,1035,10824,8293,174,12
6,5,10,2,554,89628,22,16,949,13365,9717,160,13
2,5,15,1,244,100204,33,49,8014,15253,9332,152,14
3,11,5,1,263,164394,12,9,3545,23203,12042,223,14
12,3,15,3,779,236878,17,32,2580,12851,16826,237,15
10,3,8,2,1491,253973,21,24,3818,19394,16457,268,16
4,6,9,0,1028,210634,45,48,2498,21129,15207,294,16
2,3,11,1,430,82185,15,29,931,8176,8517,152,12
1,5,9,0,382,65402,28,26,162,8262,8016,170,12
11,8,9,3,409,114503,32,34,3421,25108,14410,177,14
0,6,16,0,556,149845,21,22,4095,23930,11430,204,16
0,4,4,0,306,101171,20,12,3565,10588,8720,188,13
7,1,5,2,392,132473,21,25,1328,8567,11622,228,13
0,2,12,0,822,116313,22,13,403,8137,8832,160,13
3,4,4,1,874,120500,24,12,1789,12399,9388,208,12
3,9,12,0,363,83684,32,44,12770,21456,9359,162,13
2,8,2,1,447,101222,13,23,2544,15396,8736,179,12
6,5,4,2,233,153709,15,11,8334,27575,10767,166,14
6,2,12,3,621,143124,19,6,1269,12130,12151,205,14
5,6,7,2,502,160122,32,2,1323,18489,12335,190,14
10,1,6,2,1143,199505,34,19,3234,12495,15417,248,15
4,8,3,1,615,113793,24,14,2216,15736,10427,197,12
5,4,10,1,356,131097,20,17,3322,19052,11401,176,14
6,4,11,2,897,187364,28,3,3715,19286,14430,252,15
4,5,16,1,687,160369,31,15,3261,17952,13135,223,16
13,6,9,2,407,148111,11,12,7701,17263,13305,205,14
7,10,6,2,228,97555,26,29,2403,17688,10950,149,13
6,3,8,2,743,105722,12,14,1450,10712,10444,183,12
0,7,5,0,384,108485,20,23,1336,17999,8550,195,13
7,2,9,2,957,197238,35,19,1867,15842,14387,251,16
5,4,7,2,311,162858,19,17,4332,18409,12472,190,14
7,5,4,2,516,186740,30,6,3102,15661,13513,254,14
0,4,15,0,590,98589,35,52,2307,14152,9395,160,13
8,7,6,2,519,74954,15,35,9397,16242,11634,147,12
1,6,7,0,414,76550,18,31,5401,14738,8300,170,12
6,2,11,2,854,141824,26,40,2526,13242,12267,199,14
2,4,5,1,722,105359,28,40,9115,13363,10138,194,13
5,3,8,2,568,144829,31,36,1935,12225,11735,200,14
10,10,9,2,271,106501,11,33,690,21063,11830,172,13
7,4,14,1,821,209877,40,30,1945,17106,14363,247,16
6,8,11,2,439,188975,29,50,2749,21533,13982,249,15
11,6,7,3,431,161030,27,6,1513,17460,13788,187,16
13,8,10,3,393,198606,17,24,4384,23557,15780,226,16
6,2,8,2,1119,190562,32,5,963,12827,14009,253,15
0,4,8,0,971,161238,38,32,2310,13763,11417,258,15
2,4,6,1,824,144229,21,5,1258,14207,11044,176,14
4,2,6,1,856,89793,23,32,453,8301,9206,176,12
13,1,5,2,930,151714,25,9,1170,8960,13869,183,14
11,3,7,2,521,182543,24,33,2869,15513,15501,214,16
5,6,12,1,638,135658,12,34,4411,24193,11757,163,15
8,3,13,1,342,127043,22,6,2941,14247,10916,163,13
1,6,2,0,386,89025,26,30,1126,13647,7663,160,11
8,10,13,1,345,163819,21,6,4855,29801,14372,195,15
7,5,14,3,306,93704,19,42,2470,14609,10346,144,12
6,7,17,2,773,185487,49,41,872,21917,15001,255,16
5,9,6,1,627,171796,26,17,3843,23481,13119,224,15
9,3,7,1,1274,152482,21,18,974,12735,13834,237,14
5,3,2,1,1220,172880,33,8,2646,15459,13643,242,15
1,5,6,0,983,96539,16,18,8492,22237,8560,169,13
8,1,5,2,797,158401,15,11,2944,9670,12268,214,14
4,3,1,1,690,94137,10,0,1211,12156,10078,209,13
3,2,8,1,1175,102050,24,29,1259,9966,10420,186,14
5,5,5,1,665,109073,9,11,1646,14693,10054,181,14
7,3,7,1,704,119055,46,3,2346,11928,12292,194,13
5,5,16,2,430,128453,34,37,1826,13308,12028,191,13
6,5,19,2,315,170176,16,1,2193,15328,12696,231,15
5,6,3,1,772,102197,23,17,2773,17624,10264,171,12
3,6,6,1,416,70581,30,23,3971,16072,9268,173,12
2,6,6,0,360,151007,25,17,32,15344,10477,205,14
6,7,6,1,708,125843,18,27,8352,25954,10767,190,13
5,7,13,1,404,144711,18,31,2482,15492,12118,188,14
4,7,9,1,372,115518,22,25,3679,19350,10389,187,13
6,7,7,2,682,133087,14,7,284,19016,11893,181,14
8,4,14,2,1082,178013,32,37,2486,17865,14399,202,15
14,9,12,4,239,250808,37,25,3197,26481,17910,229,16
1,6,2,0,495,76746,16,13,611,12503,7854,153,11
12,1,10,2,821,134221,20,22,3924,11145,12518,185,14
7,3,10,2,701,114723,18,33,1559,10968,11057,191,13
1,10,19,0,356,136677,20,3,3639,21787,10809,205,15
11,7,11,2,629,129568,36,47,9042,32658,14057,172,15
11,5,4,2,609,261840,28,21,3467,18208,16441,266,15
6,6,13,2,441,162052,27,27,2043,17639,12892,188,16
3,2,14,0,712,98332,28,26,5844,11671,8990,163,13
9,3,13,2,938,168501,37,33,12245,26934,13906,204,16
5,7,7,1,487,122085,21,15,5250,18040,11183,188,14
10,2,7,2,973,175967,26,13,4175,15242,14341,232,15
2,6,7,1,584,73952,26,32,10479,16256,8535,160,13
12,7,16,3,213,99429,17,31,11145,20592,12709,143,14
5,8,8,0,375,118178,27,19,2345,17875,11112,183,13
17,3,7,2,497,186257,25,13,4075,14647,16822,226,16
10,2,11,3,963,102889,19,8,1796,13470,11304,159,13
0,9,6,0,268,96857,16,7,1482,14857,8418,171,11
15,6,5,3,587,193321,19,7,6545,25976,17513,206,16
7,7,11,3,433,214170,18,9,2730,26182,15332,235,16
11,1,6,2,593,121949,21,1,688,7738,12134,174,13
4,8,4,1,423,107133,29,13,1057,17063,9008,177,13
8,4,5,1,627,117602,22,20,1536,13611,10643,178,13
2,6,4,0,471,100465,9,0,1382,14145,8878,162,12
8,3,9,2,632,160841,32,23,3387,13019,12198,194,14
3,5,2,0,611,132017,18,4,1368,15707,10020,223,13
5,4,4,2,1095,211120,54,1,2844,17840,14330,260,16
7,4,5,1,1094,242093,25,18,2797,20991,16221,322,16
0,1,4,0,312,66885,22,25,885,5770,7325,169,11
7,2,8,1,893,99398,26,5,933,7632,9953,174,12
7,4,4,2,583,83345,26,12,407,13854,10425,187,13
2,3,9,0,978,83297,21,36,446,10417,9087,164,12
5,5,14,2,478,194077,33,42,1497,18121,13355,221,16
4,8,8,1,305,163612,21,10,2332,20717,12495,230,14
3,5,9,0,610,72041,9,21,10835,17067,8678,166,12
12,3,6,2,528,101046,8,5,3552,13137,12177,155,13
8,8,6,3,369,115841,26,36,1638,19509,10795,191,13
6,7,11,1,303,118548,16,29,395,13853,11435,171,14
3,4,4,1,629,127641,24,14,2363,11162,10072,208,13
4,2,5,2,970,156709,25,0,3934,13766,11703,232,15
14,4,10,3,444,158386,17,3,302,14673,13987,166,14
14,3,9,4,501,160782,7,7,2808,15768,14171,193,14
6,4,12,2,769,160189,24,13,349,17806,13079,208,15
0,8,10,0,543,92485,13,41,408,17462,9206,178,12
3,2,6,1,993,80203,25,21,984,5665,8851,161,12
5,3,3,1,593,103458,12,8,1634,8532,10473,186,13
2,10,10,0,485,142670,14,2,4599,23005,11379,209,13
11,7,12,3,436,145426,25,9,4837,20696,13435,173,15
9,7,12,1,892,205450,30,28,5051,22593,15144,201,15
3,4,20,1,708,112188,27,46,16513,20229,12037,177,16
4,6,2,1,403,95963,11,7,733,10986,10276,178,11
5,1,9,1,474,141543,15,18,1987,8382,11076,188,13
12,6,15,3,874,158016,35,58,1841,17428,15195,190,15
7,7,10,2,512,152867,18,14,3210,19426,13080,184,13
1,3,5,0,810,111039,31,2,3410,18322,9713,222,14
8,2,8,1,1274,144212,17,29,1873,12412,12549,212,15
2,4,3,0,476,146937,18,14,2273,17269,10190,215,13
4,3,6,1,459,85050,9,9,2227,9870,8985,151,12
8,4,8,2,433,146783,25,13,1587,12125,12282,210,13
4,1,9,1,125,129427,26,34,1397,9086,10662,198,13
5,4,7,1,480,85275,21,3,1460,12124,9215,165,12
5,6,11,1,553,168047,39,7,1626,13782,12880,213,15
11,7,5,3,495,191248,19,9,2299,20703,14995,241,15
4,11,5,1,290,93592,17,19,2399,17220,9318,150,11
4,5,8,1,813,138935,22,11,614,14985,11882,196,12
6,7,16,1,578,164305,45,28,5357,21972,13142,209,15
9,5,7,2,938,201707,35,18,4544,19799,14894,265,15
5,7,8,1,763,233093,11,22,3355,21320,15436,290,15
6,8,14,2,367,125652,30,27,9333,19755,13082,212,16
7,2,7,2,409,80123,19,38,4830,12192,10131,146,13
5,9,8,1,358,156619,37,72,3670,24440,13672,224,16
12,3,7,4,475,186209,46,24,3868,14883,14678,228,15
3,7,9,1,394,142549,36,53,2652,17850,10785,190,14
6,4,8,1,754,98654,22,17,2168,12096,9949,175,12
5,5,6,2,523,92741,12,25,2289,15354,9601,174,11
1,2,6,0,460,59785,14,13,5313,6285,8478,169,12
3,5,1,0,483,75086,13,7,1490,13973,8779,144,11
2,2,3,0,521,117322,17,11,4,5731,9261,192,11
4,1,2,1,687,94443,17,6,2097,8699,8933,164,12
5,7,14,1,503,209369,28,27,4202,24471,13448,245,16
11,7,9,2,385,153733,21,30,4519,20194,14320,178,15
6,11,4,2,282,120039,24,29,3115,23783,12231,196,14
12,3,11,2,626,147737,20,41,20807,21509,14723,193,15
1,9,4,0,366,99285,8,1,1569,18449,8382,176,11
5,5,8,1,813,106613,13,3,1398,17473,10880,163,13
7,3,10,2,707,145081,30,16,2301,16506,12743,205,15
5,2,9,2,647,113151,15,0,1416,12105,10334,190,13
1,4,8,0,481,76799,24,8,1988,10865,7098,143,11
2,8,3,0,295,71571,20,21,1268,13369,7652,165,11
5,2,6,1,884,170763,22,11,3465,10947,12609,186,13
4,5,1,1,818,134402,9,3,1657,16143,11230,216,13
3,3,5,1,755,100409,31,33,2107,12781,10019,195,14
11,2,13,3,842,132717,13,14,2492,14222,12980,166,15
3,7,6,1,399,142575,14,15,1643,18169,11431,201,13
1,8,2,0,429,84070,8,13,276,13396,7483,160,11
7,2,11,1,1085,139107,32,24,2004,9427,12559,216,13
1,8,5,0,357,89137,28,12,1791,15883,8665,170,11
10,2,11,3,598,137477,16,24,2233,10094,12590,187,13
7,8,8,2,490,131250,9,9,2748,21571,11461,190,14
7,6,10,2,1014,120486,41,13,1710,16838,12337,180,15
17,9,4,2,408,105399,16,3,4909,20040,14876,147,13
10,4,11,2,541,149105,14,29,3525,16261,14223,195,15
11,8,15,3,303,177727,33,22,2970,19540,15239,208,15
3,5,3,1,324,91714,27,0,769,11684,9390,173,13
5,2,7,1,943,120246,17,4,2154,11515,10714,190,13
2,4,4,0,459,117230,15,12,1585,10346,8855,178,12
7,3,8,2,785,215203,34,35,2785,14879,14177,221,14
4,2,14,1,554,190654,21,30,3183,12623,12895,245,15
6,6,7,1,546,180956,26,17,1704,15543,12383,239,14
13,3,10,2,520,112453,15,20,3433,14796,13203,172,14
5,8,8,2,360,103820,16,2,2002,17978,10196,170,12
11,7,10,2,457,191214,24,15,2436,19310,14576,213,15
18,7,4,4,429,183083,16,14,1460,21274,16202,198,15
6,8,7,1,735,139061,43,27,6208,29283,12987,202,16
0,4,8,0,498,65588,13,37,5722,12546,7521,165,11
8,5,6,3,661,281112,38,38,2269,29086,16957,310,16
10,8,2,3,492,237340,43,0,4807,27588,16929,300,16
14,1,9,2,961,127851,24,28,4514,12290,13315,168,15
5,6,2,1,767,86651,26,13,1284,16835,9961,174,12
