stats.kills,stats.deaths,stats.assists,stats.killingSprees,stats.longestTimeSpentLiving,stats.totalDamageDealt,stats.visionScore,stats.timeCCingOthers,stats.totalHeal,stats.totalDamageTaken,stats.goldEarned,stats.totalMinionsKilled,stats.champLevel
5,6,9,2,850,195409,28,15,10611,25325,11670,69,14
11,8,7,3,382,191329,36,14,17993,39307,13764,33,15
3,9,8,0,413,140174,26,15,6626,26411,9509,51,14
15,7,5,5,544,176119,29,11,13112,28074,13472,24,14
18,2,12,2,262,135685,29,18,9539,26680,13690,35,15
5,9,3,1,375,146073,13,25,4740,23097,9525,39,13
1,6,3,0,775,123355,24,22,6589,20406,7115,24,12
2,2,1,1,971,107201,16,16,3761,12185,7014,40,11
15,1,7,2,572,163564,25,2,16719,22158,12017,21,14
17,2,9,2,838,209437,26,9,22086,30670,14012,35,15
2,9,3,0,585,105049,26,7,8712,23951,7475,35,11
11,6,2,2,640,178562,34,11,8477,24380,12533,34,14
10,3,5,3,563,163171,17,11,8246,17992,11922,42,14
4,6,4,1,444,98689,10,3,9833,20169,8111,23,12
8,3,7,2,570,192448,33,13,8247,17824,13162,43,15
2,5,8,0,507,109905,34,17,5645,21633,8370,24,13
5,6,7,1,611,156536,22,14,5954,27840,10985,49,14
13,5,5,2,512,146528,27,20,2507,27664,13083,164,16
4,6,2,2,529,152681,29,5,10822,23911,9943,38,13
4,5,5,1,568,161147,33,3,15002,23140,9541,25,14
7,7,10,2,500,87133,28,6,4833,18689,11416,150,13
19,3,8,3,577,187400,27,23,10882,29554,15093,48,16
6,3,10,1,557,150517,26,12,16590,26959,10272,23,14
6,6,3,2,541,123309,29,9,13394,21885,8775,33,12
6,4,4,1,482,234949,36,19,17616,33781,13069,76,16
5,3,8,1,1122,135724,33,22,9295,23229,10295,25,14
4,6,3,1,463,119600,37,26,2634,18223,9859,178,13
1,5,9,0,896,176477,42,4,12502,22021,10467,37,15
5,7,2,1,437,170690,45,24,14736,31675,10066,26,13
2,9,8,0,256,121636,39,25,6101,19798,8033,38,12
9,7,10,4,502,130395,34,15,5881,23985,10929,41,13
4,5,8,1,547,142612,39,18,7464,30816,9120,40,13
11,2,10,1,1508,194532,26,17,12344,22085,13929,43,16
2,7,4,0,486,82963,17,23,74,25538,7110,135,13
3,5,21,1,524,123628,28,15,10429,27759,9712,24,13
3,7,5,1,440,127787,54,23,4747,23758,8833,24,12
0,4,5,0,547,101248,10,16,5469,26941,8195,144,14
8,3,11,1,849,202692,45,8,7568,17441,12970,59,16
8,2,8,2,895,147538,49,26,16566,25846,10614,25,14
2,6,2,0,716,137282,16,12,14466,34565,7951,37,12
13,1,14,2,698,192698,30,35,16616,27363,14849,43,16
7,2,5,1,271,95507,23,23,7069,17935,9514,21,12
1,9,2,0,246,106278,24,33,6380,24285,6824,23,11
13,0,12,1,0,115374,13,14,8812,22446,11297,30,13
11,1,8,2,974,166497,29,16,14654,25902,12327,40,15
11,5,6,3,578,190335,22,6,18899,30085,12738,22,15
12,3,13,2,615,182984,20,18,12588,28189,12621,44,16
8,10,7,1,263,163595,50,21,3774,20546,11297,56,14
9,3,7,3,711,165517,25,19,6654,23652,12250,36,14
10,3,12,3,1089,144941,38,20,7579,25869,12478,25,15
4,3,5,0,911,119696,13,6,2996,15431,10392,171,15
5,5,5,2,466,167025,38,3,14557,24697,10180,39,14
6,3,13,1,976,164856,27,12,18106,29349,10764,33,14
7,3,6,1,1535,150377,39,14,13765,27517,11833,29,15
4,8,8,1,455,216053,49,5,20846,33072,12184,26,15
8,5,12,2,591,217021,36,22,22887,43238,15649,52,16
1,5,10,0,444,125569,31,2,11795,21452,9078,45,13
3,4,9,1,578,205296,28,16,8020,18832,11776,33,16
2,5,4,0,1108,202149,38,15,7445,20538,11109,49,15
6,6,3,2,518,107409,26,14,4329,16052,9099,25,10
4,4,7,2,294,162052,21,6,12406,22184,10019,30,14
2,1,3,1,1559,146293,43,2,11831,18434,8740,39,13
4,5,9,1,1285,253949,51,14,7849,21927,13614,51,16
5,10,12,0,485,204020,44,8,9060,26887,13583,41,16
5,4,8,2,689,197407,31,30,15617,32623,10762,40,15
8,6,5,2,577,230896,44,1,18864,30341,14342,46,16
6,3,8,2,741,124972,35,1,11845,17249,9319,22,13
6,2,5,1,693,96311,23,16,4481,16356,8324,23,12
8,6,4,2,390,161457,35,30,5634,20679,11065,52,14
5,2,16,2,1134,153583,40,1,17255,22691,10735,28,14
8,4,2,2,573,172668,23,18,5718,17030,11317,42,13
0,6,7,0,586,87967,21,24,1666,15021,7493,123,12
11,1,13,2,1470,157881,39,18,18968,29463,12519,26,14
6,2,8,1,937,137434,28,16,5010,11707,9755,21,12
10,7,7,3,589,197955,22,31,5918,26198,13546,36,16
9,2,9,3,1047,245572,23,22,7837,17630,14116,62,16
5,5,5,2,545,97726,31,13,5166,21210,8977,35,13
7,10,7,2,381,170191,33,7,5763,35557,13306,203,16
9,7,5,2,813,148748,26,27,24354,48337,11542,57,14
13,3,6,3,669,174898,28,10,7837,22302,12697,45,14
3,1,9,1,1015,137933,33,8,7867,19418,10247,34,14
5,3,0,1,1230,168946,23,11,8003,19010,9487,40,14
13,4,4,3,356,192790,18,22,10422,26505,13053,46,15
8,4,4,1,942,122277,24,18,6130,23927,9774,30,12
4,5,7,1,1206,230213,37,18,8837,25318,12483,38,16
17,1,10,2,664,131531,27,24,10789,17537,13310,29,14
5,6,7,1,552,185908,38,10,14574,29276,11101,44,15
11,6,15,1,754,218433,89,26,9424,27479,15146,71,16
3,5,6,0,508,221936,49,23,8820,25672,12013,60,15
9,3,8,1,541,146579,24,15,5679,15587,10152,25,13
4,2,10,1,1041,208751,24,2,21957,24575,11987,38,15
8,2,11,2,712,171818,67,2,19643,23920,12957,49,15
3,5,9,1,689,114733,29,13,7032,24654,9042,37,13
4,2,7,2,732,137706,27,11,5891,12876,9417,26,14
4,4,10,1,762,162161,29,23,17519,30974,10760,22,14
0,3,1,0,874,120343,24,10,5248,13434,6398,36,11
6,1,10,2,1060,160580,22,12,10972,23094,10496,32,14
6,4,1,2,426,114075,23,20,6713,19008,8194,35,11
6,5,11,2,748,215317,67,2,18433,29428,12794,43,15
4,6,6,1,500,228082,35,18,7859,24984,12065,48,16
8,1,11,2,976,121552,45,8,2885,12408,12440,174,13
3,6,3,1,439,130934,25,16,5279,16161,8769,46,12
6,7,17,1,763,213082,36,33,22772,46737,12959,42,16
1,5,0,0,405,80327,13,8,2458,17412,6810,144,12
15,4,10,4,439,132341,22,10,7343,16273,12151,27,13
11,8,13,4,440,177915,36,28,9578,42238,14704,27,16
2,10,15,0,359,43461,86,50,8249,23416,9180,47,15
10,4,7,2,531,226442,41,11,19062,26235,14329,41,16
5,4,7,2,696,128019,56,16,6860,20039,9864,36,14
4,3,8,1,1091,129003,39,18,10116,23932,10811,35,14
8,3,10,2,685,128334,22,18,5096,19647,10647,37,13
3,6,8,1,303,89800,23,13,4571,15278,7441,33,10
15,5,6,3,262,170554,11,10,7941,18413,12282,31,14
9,8,15,1,484,171755,31,20,18534,37541,13101,20,15
9,2,12,2,511,205983,16,18,13374,22337,12114,44,15
3,8,0,0,488,136703,19,11,7741,30192,9508,44,13
1,8,6,0,515,19949,53,18,3227,19033,5982,34,11
4,2,9,1,817,149110,28,13,5816,19560,10308,39,14
2,4,5,0,688,117507,18,4,6861,21397,7452,47,12
12,3,8,3,476,143263,20,27,10986,21931,11497,40,13
9,5,8,2,917,168689,24,34,13411,25230,11996,21,14
1,14,14,0,330,31913,72,25,590,22508,7335,43,12
7,11,14,2,318,125164,19,22,5186,28562,10809,24,13
4,4,22,1,248,100221,37,29,5948,20440,9381,21,13
8,5,5,2,601,182916,24,24,24413,42086,12133,30,14
1,7,10,0,729,113539,31,16,7553,33450,8658,36,14
12,5,7,3,562,164859,19,8,2480,21747,15337,215,15
11,7,10,1,995,213023,35,24,23825,45599,13085,57,16
3,8,7,0,456,207599,34,8,15730,25840,11745,24,15
6,7,6,1,1141,231142,58,16,7119,28022,13691,48,16
3,12,10,1,299,231230,35,36,15718,44685,13075,63,16
9,6,7,4,684,236493,44,4,28277,40768,13711,27,16
10,4,13,3,719,143403,50,22,12384,27000,12666,35,15
4,9,12,0,399,147794,16,26,9229,30534,10491,43,14
6,5,8,1,539,136552,54,1,12947,22101,10533,22,14
10,4,10,3,435,158173,13,12,15308,26015,12119,58,15
9,4,5,3,674,178056,13,24,2089,16860,13439,207,14
6,5,4,2,543,203678,34,22,7367,19558,11183,50,14
11,7,6,2,402,118326,47,1,14181,29041,11672,35,13
9,4,12,2,661,134355,37,21,9558,29331,12056,25,14
6,5,11,0,477,184964,42,1,22262,28498,11125,27,15
9,6,6,3,606,195459,36,17,13358,29275,14311,71,16
6,12,3,2,411,142607,16,33,4209,32820,12417,208,16
7,5,3,2,335,163076,81,19,8101,18561,11172,32,14
6,8,9,1,348,143041,19,9,4207,22713,11469,202,13
5,4,5,1,1072,149361,30,13,7179,29910,10717,36,14
5,4,4,2,443,114943,14,8,5089,16273,8240,41,13
2,5,4,1,1115,149430,13,20,7696,24053,8640,35,13
6,2,7,2,753,128252,33,23,7478,22532,10441,28,14
8,8,16,3,414,171759,33,44,12969,41895,12885,38,16
7,6,10,2,557,112635,19,59,20180,57516,10514,21,15
8,6,16,2,526,170773,30,27,15141,33696,12811,50,15
5,2,10,1,1069,163830,39,9,7890,20321,10630,40,14
4,6,3,1,515,168520,38,8,11905,33368,10661,39,14
1,5,9,0,629,117492,34,25,8413,25948,9453,21,13
9,4,6,2,620,153584,26,15,8458,27203,11245,23,14
9,7,10,2,325,168418,13,32,25380,43382,11608,54,15
19,3,11,4,781,190796,22,27,17121,34500,15777,48,16
4,4,0,1,649,127286,27,14,3823,14124,9247,41,13
0,3,4,0,1321,141703,39,17,7312,21399,8261,28,12
4,1,4,1,1069,203281,31,7,8548,15419,11832,32,15
8,4,2,2,363,180977,45,24,10472,22459,11329,35,14
1,6,4,0,487,166372,29,15,5066,17754,9084,41,13
5,6,3,2,437,112788,18,17,4957,18552,8333,28,11
5,1,8,1,1256,131920,16,17,6197,15847,12525,208,15
2,5,10,0,671,163128,21,25,9260,28772,8986,45,14
4,2,5,1,535,144021,29,8,8312,15796,9768,25,13
15,7,14,4,562,172333,19,21,11781,26189,14648,24,15
12,9,9,4,296,191584,67,21,6946,22713,13907,56,15
8,3,14,1,1094,186262,26,11,12817,25606,11909,39,15
4,4,11,2,875,143213,31,11,4188,14380,9694,31,13
16,7,6,3,742,175430,20,15,13310,33725,14550,39,16
8,6,3,2,561,158252,24,16,14380,28767,10408,25,13
6,5,8,1,411,168825,76,16,9056,20963,11461,37,15
5,3,7,1,975,182433,28,4,14436,20944,10848,21,14
4,1,9,1,1016,124594,22,6,4526,12524,8671,40,13
10,3,15,2,644,165905,27,25,11393,25578,11711,51,14
6,4,8,1,481,142293,16,14,7436,17340,9597,23,13
5,2,3,2,1061,90931,37,12,5775,15116,8322,20,11
8,4,12,2,599,162518,19,19,17517,29001,11368,33,15
7,3,3,2,718,151132,25,24,15439,26535,10892,35,13
6,4,19,1,624,162245,38,4,17178,24246,11949,20,15
10,1,6,2,1198,162693,22,25,8816,15840,13814,223,15
7,5,8,1,806,130201,33,17,6606,23154,10033,23,12
2,7,9,0,260,132712,10,7,7857,20823,7925,45,13
6,7,8,2,482,221602,21,21,13508,35881,11887,35,16
7,6,15,1,617,197098,27,44,20187,45404,13754,58,16
2,4,7,0,440,73317,23,4,1219,9203,7735,157,11
3,3,13,0,557,124691,13,8,12451,23010,8463,23,13
6,4,5,1,683,166393,23,15,12572,26714,11233,31,14
11,2,4,3,789,182988,45,3,18578,18065,12627,44,15
4,2,9,1,496,141750,26,9,8540,16255,8564,35,12
7,4,1,1,716,116858,26,10,10362,22778,9071,27,12
0,8,4,0,441,42800,11,18,3443,13521,5843,120,10
7,2,10,1,675,141481,32,8,9017,18068,10354,37,14
8,3,3,2,930,163847,20,27,7401,18645,11498,46,13
12,3,9,1,240,174402,27,24,9731,18889,12928,30,14
1,5,3,0,598,127829,41,15,6104,18124,8090,27,12
2,1,12,0,849,211258,27,2,13191,22620,10566,23,15
6,3,4,2,548,206123,42,15,8794,17665,11756,39,15
4,5,3,1,825,167168,27,18,5684,27369,10533,28,14
6,7,9,2,317,134334,24,5,9283,21708,9694,25,12
5,5,6,1,728,189950,35,13,7712,19272,10826,33,14
9,6,9,4,481,197037,40,7,9713,21779,13299,49,15
10,1,6,2,1440,182846,35,12,9388,19715,12335,42,15
4,7,2,1,439,115657,29,3,9771,23066,9088,20,13
11,5,6,2,585,217537,45,21,18548,33024,14174,29,15
4,4,13,0,518,174321,57,23,7402,28504,13389,63,16
12,2,5,3,440,145787,23,21,7633,16454,11216,34,14
5,4,4,2,467,116438,37,1,11308,16759,9012,37,12
2,7,6,0,392,140829,18,21,5196,21001,8518,37,12
8,3,13,2,316,162330,31,12,6460,21678,12052,26,15
5,6,15,1,506,204193,39,1,23274,33186,12640,23,16
4,12,11,0,285,113623,36,22,9032,31114,10461,21,14
10,6,10,3,728,157684,30,10,11388,30379,13019,40,14
5,8,8,1,669,99903,18,32,3291,25569,10128,142,14
8,5,14,3,383,201753,54,20,7041,19556,13974,56,16
5,10,6,0,215,65235,17,16,1514,22885,8310,116,12
4,8,10,1,352,134007,16,12,13603,30553,9367,41,13
8,4,12,2,384,158528,17,30,9434,24194,11775,44,14
3,10,7,0,213,102767,28,22,5629,25028,9067,23,11
5,4,16,2,455,139221,30,18,11129,29106,10480,27,14
2,5,3,1,775,155650,37,15,5427,17375,8701,33,12
7,1,9,1,1355,192688,30,17,13223,23401,11477,35,15
7,6,9,1,391,159931,33,2,12669,22054,10635,40,14
3,6,2,0,373,117858,27,13,6747,21876,8184,32,12
4,6,1,0,288,129810,17,11,7844,18771,8072,47,12
7,7,4,3,447,140527,27,18,15278,29928,11428,27,14
4,9,4,0,298,136567,19,32,7582,33934,11986,191,14
13,7,12,3,363,193122,35,20,7145,29594,13100,57,15
8,4,2,3,584,158960,17,16,9322,21361,9839,23,13
7,3,10,3,498,126240,26,12,5263,14453,9698,31,12
11,3,3,2,879,154442,49,15,9769,20334,11817,35,14
2,7,1,0,884,101390,19,14,3461,21415,8071,57,11
18,4,10,3,809,122496,22,23,7255,25470,15136,50,14
8,12,7,2,138,150485,15,13,5715,22201,12086,86,14
4,3,3,1,906,115979,55,5,8264,14655,7911,35,12
1,6,9,0,830,208119,29,6,14939,34096,10925,40,16
4,9,12,0,479,122030,58,22,16332,39258,10098,36,14
3,6,17,1,676,182828,35,49,55384,62386,11474,61,16
3,2,10,1,685,215165,67,14,10538,19682,11605,58,15
4,7,2,2,392,105049,30,12,5719,25474,8438,22,12
7,8,4,2,371,139006,35,5,11673,24709,10562,21,13
1,7,4,0,358,107026,15,30,2704,20639,8282,173,13
2,3,2,0,617,106765,11,11,4381,14351,7005,20,11
1,3,3,0,687,147549,30,2,10017,18533,8306,35,12
8,7,8,3,696,227824,38,22,8271,26815,13119,65,16
4,10,12,1,468,159579,27,28,4520,29410,12490,179,16
9,4,14,3,568,203293,39,19,7189,19828,13075,30,15
3,7,5,1,400,150041,34,4,13185,27159,9573,22,13
6,7,3,1,677,159419,20,5,13628,28536,11382,36,14
7,4,7,2,529,79383,17,29,11162,21427,8784,116,13
3,1,7,1,1165,211040,32,11,8370,18930,10694,78,16
9,9,16,3,522,187840,30,23,11984,39378,13327,32,15
8,6,8,3,343,150675,61,5,17466,28058,11841,33,14
2,3,5,0,608,175208,46,18,7802,18122,10226,54,15
11,4,5,3,726,180557,40,0,16592,22161,11760,45,14
10,2,3,2,1073,191444,41,17,18539,31442,13507,26,16
4,6,6,1,535,141394,38,16,5976,23573,9759,23,13
9,1,9,2,748,187495,29,23,9544,16388,12387,40,15
3,7,3,1,360,104179,24,4,11175,20702,7860,21,12
11,1,4,2,1160,179973,59,3,15317,19652,12040,26,15
7,5,11,2,987,149974,34,14,7651,31053,12221,37,15
7,6,11,2,473,171223,12,40,19302,40247,11177,34,14
9,7,10,2,376,162919,39,19,14347,29585,11980,29,14
13,9,6,4,499,109030,30,6,5897,28917,13012,168,14
5,4,14,1,936,167272,22,21,10997,25075,11262,45,15
5,7,1,1,390,123974,38,5,11891,24811,9137,32,12
8,4,9,2,426,132845,36,16,7278,25122,10957,22,14
13,6,14,3,466,211221,20,19,14468,30212,14450,41,16
13,8,8,5,609,114923,27,22,7386,33713,13191,36,14
4,3,4,1,835,159092,35,24,5963,19170,10381,54,14
4,6,1,1,835,88358,30,17,1778,19173,9858,156,13
7,5,12,3,603,161004,41,14,9507,28977,12169,31,15
6,2,14,1,1364,121422,36,21,7848,25160,11879,20,15
7,9,13,1,351,148683,26,7,9762,29156,11048,25,16
13,5,7,2,1220,210535,30,25,11257,36672,16049,76,16
1,7,9,0,508,98226,20,16,12107,28493,7590,31,12
7,5,15,2,801,177732,37,24,13767,29762,13418,58,16
6,8,4,2,551,151811,29,29,8665,26222,10619,49,13
7,7,10,3,512,185289,39,5,18286,30225,11817,61,15
8,4,14,1,676,119192,11,16,5191,22774,10882,44,14
8,6,6,2,585,163659,20,11,13682,24549,10624,27,14
5,6,3,0,570,96462,9,11,7106,21335,7714,21,11
3,12,8,1,298,117482,13,21,11894,32183,9251,21,13
6,2,6,2,712,157234,42,21,14019,19381,10581,23,14
2,2,4,0,710,139365,21,3,11405,16362,8152,38,12
3,5,8,1,326,158020,41,0,13975,22241,9796,24,14
2,4,31,0,567,158366,37,30,12744,35205,12624,25,16
14,6,13,3,694,176572,50,27,3311,21948,16380,217,16
6,6,12,1,811,225060,70,26,7137,21792,13840,75,16
4,6,7,1,950,149725,28,11,11269,32903,10386,39,14
6,5,14,2,862,171147,50,45,14570,24722,12068,28,15
20,5,6,4,457,175517,22,23,10432,37587,13383,33,15
2,7,12,0,647,201326,37,18,17791,40344,11536,21,15
6,6,20,2,564,201677,32,14,11579,27783,13443,34,16
8,3,2,1,872,130848,23,2,13067,19124,9837,28,12
7,1,4,2,751,111526,37,7,6813,12037,9481,33,13
5,3,13,1,674,231980,24,14,15378,30627,12186,48,16
3,14,7,0,212,142101,30,15,6754,25885,9411,51,13
5,10,20,0,537,55426,120,25,3090,30034,11305,62,16
8,3,0,3,802,156105,48,2,12994,21128,11099,58,14
3,4,1,1,570,193308,32,19,6354,17252,10256,48,14
2,5,12,0,968,204082,43,14,19055,33034,12623,34,16
5,11,4,1,363,129759,65,28,6523,24988,10582,20,13
3,6,5,1,679,187427,24,17,10566,28751,10119,28,13
4,6,5,1,585,104236,28,2,5708,21852,10687,185,15
9,9,13,2,361,232789,35,21,6601,27506,14169,54,16
7,5,6,2,360,135294,16,18,6851,17405,9664,38,12
7,3,5,2,1013,177062,37,13,13374,26012,11131,48,14
5,5,11,2,560,173990,16,32,10268,28248,11270,43,14
6,7,7,2,289,127839,29,9,9483,23454,10228,32,13
2,5,10,0,829,31002,106,22,525,17528,8436,35,12
5,6,8,2,355,182932,31,20,4513,19270,12658,197,15
9,4,10,3,541,196359,33,3,25485,29622,14473,37,16
11,3,8,4,627,137453,30,15,6292,20606,12314,27,15
7,8,3,2,311,143868,23,14,7168,24465,10877,40,14
6,3,6,1,950,161012,49,14,12696,27314,11699,50,16
2,11,4,0,480,209657,26,15,3349,26035,12837,251,16
10,10,8,2,469,237221,30,11,17198,35209,14613,48,16
9,2,7,2,707,178447,32,9,10597,20759,11838,42,14
4,9,3,1,379,147746,18,4,9898,25188,10781,50,12
3,8,3,0,333,98028,14,9,4319,18516,8505,129,13
3,4,1,1,743,173036,35,4,9834,19468,10105,28,13
10,6,19,3,376,175258,24,30,17034,34754,14778,30,15
8,6,10,2,534,123679,26,16,4935,23478,13672,200,15
4,4,10,1,617,200657,44,15,16460,30263,13416,20,16
2,3,10,1,1029,232081,53,26,9902,23239,12468,37,16
9,4,12,2,733,186014,29,4,15612,22977,12520,20,15
2,6,5,0,566,114763,27,22,6156,22141,7609,28,12
5,2,7,1,920,216888,18,22,18673,32953,12917,64,16
7,7,13,2,395,179125,36,11,10525,26442,12692,40,15
3,10,10,1,555,125628,29,18,9391,37008,10792,30,15
1,1,2,0,429,113736,23,2,9534,17056,7015,23,12
2,2,3,0,636,101406,19,22,4837,14457,7088,26,11
3,5,6,1,710,145414,30,28,6405,20309,9689,54,13
3,2,12,0,790,148526,37,19,15858,23898,10640,26,14
1,3,14,0,559,30804,58,32,2653,12482,8374,35,13
8,4,4,1,673,112449,21,12,7509,22089,10877,170,14
1,7,8,0,297,106549,32,5,7496,19163,7072,21,11
3,7,10,1,461,110444,25,34,5217,33014,10249,166,16
4,7,3,1,447,226522,37,0,22712,36040,12076,52,15
4,8,7,2,600,130969,30,21,12505,29358,9802,28,13
9,4,11,2,477,222319,33,30,18231,34934,13649,44,16
5,5,8,1,644,190817,36,24,11490,29066,11857,45,14
6,4,10,1,710,225390,46,8,14508,29532,13047,37,16
11,12,9,2,407,258421,46,11,18978,37444,15496,79,16
10,9,5,3,587,140472,55,25,6094,24631,12306,32,15
3,5,9,0,462,142449,20,13,5920,16250,8808,41,13
4,5,3,1,234,132795,25,13,5367,21635,8231,43,13
7,10,10,2,238,128886,12,6,11039,26119,11048,49,12
15,3,6,3,607,145208,27,21,7625,21354,11917,27,14
6,7,12,1,264,138415,25,7,14246,23193,10044,27,13
7,10,3,0,239,82485,14,3,1603,22050,9069,106,12
0,13,6,0,253,82591,27,12,4821,25677,6471,20,10
6,5,6,1,735,198645,33,21,12919,27123,12434,55,16
3,4,20,0,543,152389,31,21,9573,27980,12139,42,16
1,8,4,0,551,180028,19,16,3952,18645,9230,59,14
8,3,15,3,591,174881,42,22,8827,26174,12824,22,15
2,8,8,0,289,146630,41,3,12689,26712,9812,26,14
9,2,2,1,342,154952,28,3,14697,19805,10080,20,14
2,2,6,1,752,97821,18,7,4881,15423,7432,24,12
6,3,11,1,786,181459,36,10,9196,19567,11977,49,16
4,5,3,2,730,177312,16,20,6708,28780,12529,215,16
5,7,3,2,416,192075,31,17,10698,28171,10678,52,14
4,4,9,1,787,172694,30,3,13500,21115,11024,32,15
5,7,9,2,358,183816,28,16,6066,20064,11841,44,15
12,6,8,3,468,120667,30,24,6264,21067,11910,29,14
4,7,2,2,307,158903,30,1,13753,25250,10011,23,13
6,7,8,2,387,140402,28,26,9294,28047,9652,30,13
5,4,16,2,701,184970,32,18,8670,19330,11578,23,15
3,4,5,1,601,179545,55,1,16691,26476,9917,38,14
8,5,9,2,554,176116,35,15,6518,19888,12297,36,15
11,3,7,2,1199,210513,44,19,17542,31326,13878,39,16
4,3,7,1,626,158375,36,37,36203,34950,10392,48,14
5,1,6,1,449,138883,13,12,2439,14303,11110,168,14
7,5,8,2,690,225897,27,24,12988,30271,14534,49,16
6,7,11,2,611,129079,28,18,19850,42582,11479,35,14
1,9,18,0,369,80356,17,24,4130,19118,8613,143,15
6,7,8,0,568,194908,28,16,10139,28041,12083,46,15
11,2,5,2,812,157793,19,11,10907,19974,11567,38,14
9,3,10,2,414,144960,23,9,4787,18009,12731,163,15
1,4,8,0,836,82560,20,13,4654,17341,6207,25,11
4,5,2,1,494,60574,11,20,1205,13716,6899,106,12
10,3,8,3,665,183352,25,16,6841,15254,13172,44,14
12,3,4,2,539,155966,28,5,14090,20710,11585,32,14
10,6,7,1,413,166608,20,20,16821,33761,12057,32,14
5,5,5,0,391,98099,12,14,2539,19265,9898,135,15
8,5,9,2,718,139108,31,12,12095,29049,10694,23,15
3,2,4,1,630,145087,22,14,5276,10464,7972,31,11
8,9,8,2,469,158066,30,17,14766,33080,12665,60,14
8,4,12,2,460,202475,36,40,14898,26996,12550,34,16
8,2,8,1,1604,217613,41,28,11116,24167,12793,51,15
1,5,12,0,581,213873,22,37,24205,39972,11853,47,16
3,2,8,0,957,186188,41,16,6992,15102,10272,49,15
9,9,18,2,685,212223,49,7,18088,30567,14617,27,16
8,10,12,2,192,226927,40,33,10614,29641,14494,47,16
6,3,14,2,403,193834,107,32,15382,22547,14030,41,16
4,4,3,1,749,230259,45,12,14888,31757,12658,39,16
3,6,3,1,353,140960,26,20,13248,28725,8907,34,14
8,4,10,1,815,180931,82,0,24686,34128,12418,32,15
3,9,5,0,530,130284,23,12,12035,31864,9437,34,13
9,4,9,2,472,174900,38,18,7848,21169,12076,36,14
8,4,3,1,747,178834,19,21,4186,23815,14215,212,16
6,3,3,2,944,180137,49,13,20561,31970,11473,37,13
4,1,7,2,507,169719,39,15,5915,12542,10484,28,13
7,4,6,1,628,180257,21,16,7587,20162,11229,54,15
7,5,3,1,767,179348,21,32,11245,30887,10781,39,13
5,1,5,1,727,97648,41,18,6820,12576,7629,21,12
5,1,8,2,868,178444,34,15,6630,15135,11448,57,14
7,0,5,1,0,128445,36,10,12461,17542,9986,27,13
4,6,2,1,542,115035,21,20,4786,21679,8098,21,13
8,2,6,3,633,209253,36,18,7836,17848,13266,43,16
4,7,2,2,348,121700,20,14,1530,26420,9913,156,14
5,5,2,2,751,153054,33,17,7413,26428,10131,59,14
4,4,2,1,435,130340,30,7,6877,19156,8057,31,13
7,0,4,1,0,187527,18,9,8552,22698,14095,223,16
4,0,6,1,1481,193254,35,16,10596,17563,11021,57,15
12,3,9,3,625,216114,42,21,11506,24946,15478,58,16
11,7,6,3,730,157130,35,18,10074,35237,13209,33,15
5,2,11,1,758,157247,19,11,8252,14590,9881,24,14
0,5,6,0,369,126070,23,8,9308,23051,7170,28,12
3,3,4,1,1511,205106,62,2,20644,29278,10749,37,14
3,4,5,1,669,98230,21,7,10798,20765,7268,21,11
7,5,10,2,826,192465,34,8,13407,22549,12817,40,15
1,6,8,0,1228,219603,54,21,11072,34143,11796,38,15
3,1,5,1,224,143117,23,10,2473,9278,11742,198,12
3,4,4,0,773,150017,59,25,11742,20317,8976,28,13
14,3,11,3,723,129300,16,10,12430,23292,11565,30,14
0,5,5,0,403,112429,28,22,6205,20105,7128,20,12
8,0,12,1,1491,204672,33,16,7113,14147,13113,37,15
4,5,2,1,636,132630,16,14,5103,15983,9032,29,12
9,6,12,1,763,131875,37,25,14606,31874,11384,27,14
7,2,5,3,573,163124,16,18,8839,18793,9734,26,12
3,2,5,1,675,83785,21,21,4301,17888,7820,31,11
2,8,10,1,802,144555,41,24,5326,28351,9534,32,14
10,4,7,4,722,171960,30,17,18357,33111,13724,36,15
5,5,7,1,892,191180,22,19,5645,28907,11537,28,15
2,4,3,0,1204,215465,38,12,11112,35267,10998,30,15
4,8,10,0,628,223320,55,19,7560,29530,13628,76,16
9,1,3,1,184,141002,23,8,11131,16946,9758,32,14
6,6,8,2,540,153107,64,27,6666,23450,11043,54,13
12,4,13,3,633,193812,38,3,14139,22498,14931,40,16
4,6,6,1,503,236732,38,18,9065,37060,13807,71,16
2,2,6,0,658,144499,43,12,9429,16990,8545,30,12
9,10,10,2,567,202242,34,23,11339,36445,14799,61,16
14,3,10,4,479,156183,29,25,10417,28282,14630,20,15
1,8,5,0,392,136565,13,3,1743,20797,11503,199,14
1,6,14,0,501,141022,44,0,14060,22959,8797,25,13
7,3,7,1,751,107790,16,22,4419,19159,11786,135,14
4,5,8,1,369,109246,45,1,10024,17773,8555,21,12
2,8,5,1,236,158431,18,14,10193,22779,8147,25,12
8,2,13,1,1074,129245,15,13,12615,24389,10574,36,13
8,1,8,2,381,95577,18,16,3330,13278,10624,135,14
2,12,17,0,368,174336,36,22,16721,40396,11195,20,16
5,6,15,1,612,149634,33,25,3443,27118,13468,201,16
5,4,3,1,754,170874,19,9,3902,15840,12675,236,14
6,4,3,2,670,161567,57,22,7102,19109,10114,61,13
2,3,5,1,857,157074,51,1,17180,20613,9833,20,14
4,7,0,1,388,95752,12,46,2212,28651,8076,154,13
1,5,2,0,376,94005,22,8,9605,19208,7113,27,11
