stats.kills,stats.deaths,stats.assists,stats.killingSprees,stats.longestTimeSpentLiving,stats.totalDamageDealt,stats.visionScore,stats.timeCCingOthers,stats.totalHeal,stats.totalDamageTaken,stats.goldEarned,stats.totalMinionsKilled,stats.champLevel
1,6,4,0,325,70676,23,12,2328,12462,6312,126,11
6,1,11,1,797,82786,22,16,449,6336,8875,130,13
2,5,4,0,442,74497,22,20,2972,14357,7280,142,13
8,4,9,1,635,145194,16,22,5400,17628,12206,186,14
9,1,17,1,1163,106852,14,50,2689,23206,11595,166,15
14,5,4,4,352,110246,15,14,6329,20854,12248,163,13
6,7,4,1,392,60521,10,18,4173,15923,7604,122,11
9,7,2,2,463,123729,20,4,8186,25837,12269,197,15
10,5,5,2,537,152673,29,12,4486,21303,13088,173,16
3,0,5,1,0,150962,21,12,2296,7048,11447,234,16
1,3,0,0,622,104249,16,17,3488,11739,7955,192,13
4,2,1,1,1275,150151,27,4,4543,21826,10575,212,15
8,3,7,2,622,107607,24,15,1938,15224,11506,126,14
3,7,1,0,343,65338,18,13,3480,18785,7602,135,12
7,5,12,2,543,126347,29,57,6365,36151,12747,194,16
4,5,3,1,505,90990,15,2,1446,12691,8475,153,12
8,1,12,2,1023,130712,18,25,13611,24869,11693,194,15
2,11,3,0,307,81890,21,11,3041,24233,8171,128,12
3,3,1,1,580,85333,17,1,1225,11522,7836,150,12
6,1,7,2,762,79757,22,25,2813,8604,8577,123,13
1,4,4,0,664,80306,14,11,131,7708,7084,163,12
3,2,7,1,692,98877,16,19,1187,11659,8873,161,14
8,3,10,2,742,163902,29,21,5031,16448,12896,202,15
2,4,4,0,692,105822,23,19,5004,19040,8855,170,14
5,6,7,1,214,80123,23,0,0,11467,8330,114,13
4,4,3,1,543,62570,12,2,1707,14329,7517,129,12
3,2,9,0,802,81442,35,17,2052,12836,8760,156,14
2,2,1,1,1220,118445,31,1,0,11518,9160,200,13
4,5,11,1,539,92053,18,15,1131,12082,9060,140,13
4,5,4,1,399,76143,13,2,2291,14905,8700,145,12
15,8,13,2,378,123027,24,16,2383,25472,14467,114,16
1,8,7,0,435,88523,21,30,1390,17334,8876,149,14
5,2,9,1,795,77940,18,21,1983,8749,9239,145,13
2,6,1,0,485,80981,16,14,1632,12867,7445,154,13
7,5,10,2,552,132576,27,26,3005,17974,11758,169,16
7,3,3,2,546,90432,10,5,5649,15346,10012,174,13
2,2,7,1,1248,114323,18,21,1412,9754,8682,202,14
4,9,9,1,464,78214,39,28,420,32826,9122,134,13
3,3,11,1,1015,143632,34,38,1217,21519,11156,207,16
1,6,7,0,853,195885,40,26,4533,21843,12161,254,16
5,6,3,1,371,58599,13,16,1742,11707,8489,114,12
5,4,5,2,568,98979,20,10,5219,18106,9582,169,14
1,5,3,0,861,79860,19,2,498,11379,7445,168,13
5,3,4,1,963,102757,21,14,1411,6877,9437,154,13
13,4,7,2,764,125993,19,13,11469,25592,13884,171,15
2,6,14,1,608,88507,21,40,3123,17335,8882,147,14
9,6,8,3,285,135404,23,175,5105,20645,13474,185,15
10,6,5,2,543,146590,30,8,6433,22415,12485,150,15
7,4,8,3,474,171041,25,4,1100,17674,13053,197,15
5,9,5,0,352,118068,24,27,1032,19462,9811,180,14
3,5,5,1,702,128689,21,2,4998,23492,10610,214,16
9,4,6,1,1241,148645,23,18,7913,25245,13644,242,15
5,3,11,1,728,124659,23,4,1802,14408,12040,195,15
6,5,5,1,977,142807,31,4,1329,21630,11778,183,15
9,3,10,3,467,125880,40,6,2706,14645,13303,178,15
5,3,10,2,1011,150468,30,22,5967,16616,13024,222,16
4,3,4,2,736,121499,19,7,433,11767,10237,209,14
13,7,10,3,364,140271,31,45,3841,19003,13862,182,15
9,9,7,3,428,155294,36,8,6078,22991,14097,186,14
8,10,11,3,306,175954,24,0,1415,25060,12878,184,15
5,8,5,1,427,110769,17,26,1599,17413,10416,179,14
6,8,7,1,361,159192,25,23,1739,18586,12400,229,15
3,5,5,1,591,127120,38,6,3523,16219,10743,211,14
15,5,13,1,485,194708,33,6,899,19601,16113,193,16
3,5,5,1,492,82739,17,22,190,16045,7818,120,13
9,2,7,2,782,131689,11,2,6293,18501,12214,178,14
5,7,8,1,507,133818,29,19,5433,23351,12688,216,15
8,5,16,3,458,132744,23,23,829,13444,12927,174,16
3,11,5,0,398,134853,16,0,1185,20109,10341,206,14
2,6,1,0,415,74664,16,5,3495,14751,8615,169,12
6,3,9,2,447,67504,26,1,1000,10987,8346,129,12
4,8,6,1,606,139850,15,18,2012,24604,10366,173,14
8,8,6,1,318,133311,28,19,1607,20759,12765,193,16
6,5,6,1,1085,127242,24,11,4396,19876,11500,172,15
3,11,16,1,451,131408,25,51,1803,29818,10653,174,15
6,5,8,2,861,102946,17,13,1895,14365,10580,150,14
4,5,15,1,601,100279,18,23,1834,17312,9530,162,14
3,5,3,1,916,49732,95,14,2953,16333,11336,120,15
11,2,1,2,856,145745,14,16,6087,19180,12365,176,13
2,5,5,0,284,79346,13,37,0,13789,6844,149,12
18,5,9,3,855,120992,27,26,832,17122,14035,142,16
3,10,5,0,370,137899,20,23,5903,34146,11558,192,15
0,4,2,0,336,78415,14,10,2434,9676,6185,144,12
6,3,2,2,641,101767,20,17,95,10164,9289,166,13
2,5,4,0,503,53473,10,22,485,15019,5815,115,11
2,1,12,0,583,78255,12,20,2957,6696,8432,148,13
5,6,6,1,298,147061,31,22,10618,24404,11423,177,15
7,3,5,1,1075,134681,20,19,4815,17871,11958,199,15
6,5,3,2,544,96135,18,4,5972,17826,9644,182,14
1,9,9,0,405,108542,17,20,4102,19268,8630,155,14
11,4,8,3,673,157786,11,2,9785,25369,14986,200,16
1,6,9,0,779,118848,31,19,463,18642,9804,162,14
11,5,10,3,600,154802,26,164,6825,33324,13989,183,15
5,2,1,1,840,109251,20,10,4189,16496,8987,185,13
3,2,9,1,1077,108253,15,19,1827,10603,9608,190,14
8,3,11,2,518,105538,22,43,3138,20583,10616,142,14
9,6,5,1,219,99205,21,16,9551,19339,9880,114,14
5,7,1,2,448,92388,11,15,3563,18761,8195,166,13
2,5,5,1,687,81181,15,14,955,21765,7577,133,13
8,3,7,1,941,126617,12,3,8727,18042,12060,195,15
6,4,4,2,535,133002,22,23,3152,24522,12544,204,15
1,3,3,0,911,98739,23,13,5347,17670,8518,181,14
5,9,7,2,625,206244,34,5,3164,27000,12934,218,16
4,2,4,2,1033,157130,22,5,1927,13799,12449,236,15
3,0,10,1,0,138852,29,30,2052,8968,11712,216,15
3,6,4,1,510,170253,24,15,8706,28542,12132,253,16
3,1,6,1,289,108313,26,20,4703,21276,9078,186,15
0,7,3,0,290,131107,24,1,1507,15319,9399,203,13
0,7,9,0,591,117889,24,36,1053,20120,10251,195,16
4,4,8,1,988,166584,31,28,5395,16542,12622,251,16
12,5,8,4,730,205966,32,5,2176,24990,15776,213,16
6,9,4,2,391,163346,23,10,3670,24288,12962,219,15
11,9,12,3,420,114582,20,5,3724,26822,13284,126,16
11,11,9,4,381,165540,28,5,1388,26475,14706,213,16
5,5,9,1,796,120837,23,39,1591,19782,10881,169,14
2,4,2,0,566,106671,14,9,2499,14732,7982,167,13
7,2,5,2,700,134395,8,14,5592,13843,10810,164,14
2,1,1,0,419,105185,21,6,2586,12666,8347,157,13
1,2,2,0,584,86264,14,11,5305,15735,7398,164,13
4,5,5,1,433,101073,32,1,1498,14995,9760,189,14
5,1,12,1,1460,136585,28,22,4179,11989,11628,184,15
7,7,1,2,703,75746,18,4,5355,22185,9909,163,13
1,4,10,0,581,86691,20,17,3436,13235,8483,156,14
2,2,23,0,894,73681,21,32,5831,13011,10038,153,15
11,5,4,2,785,134874,28,3,8246,26408,12301,180,15
4,9,3,1,853,219671,24,34,3305,28708,12955,255,16
6,1,4,2,714,103923,15,16,4195,15580,9678,179,13
3,5,1,1,447,94443,12,7,2419,12367,7609,174,12
2,7,6,0,446,106513,16,9,3473,19418,8797,154,13
7,3,7,1,477,88397,9,19,430,21147,9002,161,14
15,2,9,2,1143,164526,58,13,7029,19495,17058,183,16
3,4,7,1,439,96703,18,1,1170,10063,9285,149,14
3,7,2,1,644,122545,12,10,2555,19491,8973,190,14
4,2,5,1,811,89645,23,22,698,8238,9567,174,14
3,0,0,1,0,109818,16,7,5672,13533,9486,211,14
6,8,5,2,443,183978,64,27,916,22666,12988,231,16
6,2,6,2,1130,149136,34,24,2553,14237,12133,203,16
0,7,4,0,389,126940,22,14,5177,26624,9125,190,15
1,7,4,0,424,157418,28,17,7387,33316,10337,246,16
3,6,13,1,869,135250,29,29,5810,45129,12313,173,16
4,4,16,1,907,88327,25,53,6870,15575,9598,127,16
6,8,12,1,359,103912,37,30,6298,43977,12026,165,15
5,0,21,1,0,88180,20,28,3898,8041,10045,130,14
4,6,8,1,465,73907,31,26,2432,27013,8715,141,13
5,4,5,1,1064,135007,25,3,1736,19226,11395,198,15
3,2,11,1,828,91073,26,21,2365,20380,9817,162,15
3,11,12,0,306,132757,16,17,3321,28215,10410,158,16
6,7,4,2,533,161876,39,0,100,21447,13660,250,16
5,8,3,0,525,137439,26,3,755,19468,11134,209,15
5,6,10,1,436,90977,28,43,8944,14652,11509,179,14
7,6,6,1,537,191714,20,19,265,15571,13073,240,16
10,3,9,3,773,122622,12,23,9585,19799,12735,154,15
4,7,4,1,376,110151,12,33,144,18394,8394,152,13
5,5,6,1,501,180895,22,22,3723,25029,12483,245,16
4,7,8,1,351,102922,30,32,1285,15977,11423,162,15
6,1,8,1,1233,94027,14,21,253,8866,9819,157,13
0,6,3,0,547,58072,12,1,1945,17008,6247,130,11
4,3,6,1,890,130648,18,12,956,11685,10430,193,15
2,4,2,0,675,118691,16,11,2207,13755,10165,193,14
2,5,0,0,376,70356,11,16,3250,18932,6932,141,12
9,3,6,1,458,164027,28,4,860,16699,13911,223,15
3,7,4,0,551,84112,13,25,2182,16119,7944,139,12
2,4,15,0,952,160531,33,37,6129,24102,11853,199,16
3,6,7,1,612,116089,19,23,1116,15818,9961,182,14
4,3,5,1,626,161883,24,17,4312,18546,11072,229,16
7,1,1,1,1559,148142,35,15,5769,17879,12265,220,15
2,3,4,1,1154,146879,28,23,4160,15620,9726,221,14
5,8,5,1,319,115562,19,22,461,19445,10972,194,14
5,4,11,2,610,146633,22,17,2078,17735,12272,192,16
4,2,4,1,934,95280,19,16,508,7698,8165,137,13
8,4,2,3,403,101173,13,22,4835,16898,10162,166,13
6,3,3,2,1015,84511,9,14,1897,16064,9374,154,14
5,2,3,1,574,74133,16,24,2480,8845,8654,140,14
4,5,2,0,399,125882,12,8,4233,18104,10244,208,13
3,2,9,1,238,112098,26,21,3012,8044,9482,154,14
0,9,1,0,289,65588,14,20,1416,15122,6085,129,11
9,2,4,1,1081,82701,18,7,3271,16354,9482,129,14
4,6,1,2,445,53787,5,9,2666,15387,7343,117,13
2,4,5,0,440,65267,15,25,2218,12685,7616,119,12
10,8,16,2,409,106496,28,40,2235,32464,12905,128,16
6,14,13,1,221,196641,20,38,5070,31354,15173,192,16
12,7,1,3,286,99611,12,5,957,16190,11472,126,13
12,18,3,3,256,127130,27,6,5455,40460,13361,133,16
5,3,15,1,749,95493,19,30,750,14209,9336,155,13
5,5,5,2,396,106820,13,31,5137,15645,8809,152,13
2,10,12,0,351,119918,27,21,7016,31588,9671,138,15
13,2,6,2,959,122060,26,3,9972,25713,12309,197,16
1,9,3,0,512,87801,15,19,1399,26239,7774,157,13
1,8,4,0,481,98467,20,30,3635,17935,7430,151,13
5,8,16,1,621,126089,24,44,270,26655,11532,172,16
4,4,6,1,947,140789,30,28,2271,17778,11229,199,15
3,2,8,1,648,71608,17,14,1347,12884,8239,138,13
2,4,3,0,647,82308,16,10,2538,12677,7962,185,13
6,1,8,2,782,93916,25,20,8182,18100,10211,152,13
2,3,1,1,822,89877,16,13,1584,9175,7363,158,12
0,3,1,0,416,94496,18,12,2429,11637,7951,186,13
7,0,5,1,0,111596,17,11,1118,9226,9499,178,14
4,7,11,1,633,95319,28,17,2256,19209,10135,164,15
3,7,5,1,426,136577,26,19,6480,25836,11351,226,15
9,2,14,2,857,148870,29,24,2942,14801,13432,194,16
7,5,13,3,542,124760,20,23,1636,14302,11788,185,15
4,5,5,1,295,115494,14,16,11856,25327,10584,161,14
4,7,2,0,911,200092,17,41,4303,21713,14764,265,16
1,7,3,0,729,98132,15,18,3358,17828,8312,175,13
9,5,9,4,515,126197,26,21,3946,15516,12476,161,15
3,5,5,1,762,146507,18,21,8700,30407,12073,249,16
8,8,9,1,346,218426,53,11,3524,31347,15965,271,16
1,4,5,0,950,84957,36,41,9853,15992,8976,196,13
4,4,3,1,743,166791,27,28,1126,17477,11540,223,15
6,3,12,1,792,150182,35,27,5735,16613,12605,189,15
5,4,6,1,722,141473,22,26,4756,16045,12274,215,15
11,0,6,1,0,97465,13,16,1220,6070,10317,155,13
1,7,2,0,361,67684,8,14,577,17846,6058,138,11
4,5,13,1,462,159064,24,6,1648,20189,12420,213,15
7,6,1,2,633,127075,27,5,1871,19832,11663,191,14
3,3,1,1,795,90231,12,3,1515,11690,7691,157,13
1,3,4,0,539,90147,31,35,6090,19156,8229,180,13
2,6,5,0,412,98707,17,18,0,12361,7809,156,13
3,5,10,1,498,59480,11,22,1420,15456,7166,117,13
8,4,12,2,612,95160,12,24,12354,30782,10963,134,15
8,5,5,2,940,114936,21,19,5127,21843,10777,168,14
2,4,11,0,736,83417,17,3,2517,16222,8752,161,14
0,7,3,0,532,106761,16,21,2380,19571,7543,171,13
11,7,11,3,491,133180,16,6,13462,32657,13393,178,15
7,6,14,2,669,135846,42,45,6314,25907,14954,196,16
19,2,3,3,501,100134,19,9,2134,10163,12461,141,15
2,7,2,0,291,77573,13,2,274,17385,7754,144,12
5,2,10,2,736,108182,22,21,2282,12408,9584,143,14
8,1,8,2,763,144716,22,24,2297,14911,12212,200,15
0,6,5,0,334,87853,18,26,1035,11733,7707,169,13
8,12,3,1,331,101109,22,20,4515,28131,10828,154,13
6,7,2,2,580,121582,15,17,6027,29834,11142,188,14
7,7,23,1,256,151278,19,39,5289,20787,12951,169,16
5,3,5,2,720,133727,24,0,638,12458,11340,187,14
5,8,4,1,336,84324,11,3,1373,15085,8201,145,12
2,7,2,0,361,87954,15,15,2243,19390,7818,158,13
2,6,9,0,395,78248,33,26,2630,27829,9425,123,14
7,10,4,2,334,118514,26,22,12536,39703,11357,173,15
9,6,9,2,416,137815,15,2,5236,18797,13983,202,16
6,5,5,1,520,133158,19,13,3958,20414,10743,201,15
8,6,7,1,677,123863,22,5,12934,30206,12445,179,15
12,7,4,4,365,139998,16,17,8585,32537,13961,203,15
5,1,5,1,1395,165125,15,14,4067,12278,12000,223,16
2,9,4,0,353,91635,11,15,1921,17490,9458,162,13
2,3,3,1,977,74970,18,9,1311,9459,6580,149,12
3,6,9,0,284,114531,26,17,859,12597,10052,183,15
6,5,4,1,584,124188,9,5,9805,27586,11282,202,15
2,5,1,0,328,81111,21,16,1958,10666,7024,152,12
4,5,2,1,598,92449,15,14,0,13916,9597,177,13
12,2,4,2,1016,97691,20,2,2823,15718,11454,166,15
2,4,3,0,542,68279,23,1,955,11812,7626,142,13
8,5,9,1,470,133514,12,23,3374,16268,11632,139,14
3,6,10,1,330,131766,24,13,7223,20892,10636,165,15
5,5,2,0,600,124066,29,3,2520,18461,11930,207,14
3,1,5,1,553,99147,20,15,2199,17303,9833,180,14
0,0,2,0,0,91571,19,9,1455,9484,8055,182,14
5,0,7,1,0,98724,22,8,3774,8503,9448,166,13
4,8,5,1,351,73887,23,20,2579,17598,8422,115,12
11,4,8,4,537,92045,23,5,6572,19499,11360,142,14
6,12,6,2,383,100483,16,2,1656,24802,9977,142,14
7,6,8,2,445,174763,28,8,1768,18554,13739,205,16
13,4,4,4,501,211845,13,19,5974,20823,15175,200,16
7,4,4,2,729,100396,52,6,1647,18162,9826,175,14
8,2,13,1,954,129373,12,48,3240,24817,10886,188,15
2,4,4,0,700,130281,27,4,1861,15305,10168,229,14
4,6,18,1,518,115937,20,39,2025,19257,11444,169,15
10,5,10,1,475,174233,29,36,10902,29037,13590,209,16
2,2,2,1,286,101386,21,12,4171,18708,8912,181,13
14,3,3,2,438,130726,15,13,2038,15205,13010,181,13
2,3,0,1,899,85485,12,9,2135,11173,6841,143,12
5,0,5,1,0,92693,18,5,2081,7710,9132,151,14
3,7,13,1,672,100652,17,19,3261,20656,10261,153,14
2,9,7,0,557,86992,10,20,6654,27961,7777,136,13
4,10,4,1,316,92526,22,20,1005,20998,8980,144,13
10,6,5,3,464,166318,23,3,506,17884,14082,195,16
3,2,20,1,712,79211,17,35,472,11212,7978,122,13
13,6,7,4,454,136708,21,24,4878,20974,13962,164,16
6,12,9,2,451,92620,28,25,7810,35044,10426,157,13
4,9,6,0,271,99504,23,2,2031,19906,9209,172,13
4,8,2,0,776,115600,26,3,481,19134,10218,192,14
4,9,8,1,325,93150,26,2,281,17998,9470,138,12
12,4,11,3,539,92373,34,27,5005,20145,12053,118,14
2,0,8,1,0,101700,14,14,5881,13897,8700,170,13
2,2,0,1,546,71087,14,19,1357,10631,6526,141,11
7,4,13,2,681,115975,25,6,1694,14673,11140,155,14
7,7,6,3,327,62841,11,28,8149,23871,9034,110,11
4,3,6,2,838,109334,20,20,2304,10746,10071,173,14
4,3,2,1,452,98497,9,20,5039,14371,8232,171,13
10,3,12,3,869,106092,9,10,4180,16948,11754,153,14
4,0,12,1,0,102867,15,9,3411,13351,10002,179,14
7,8,0,1,470,66985,11,6,582,27324,8485,116,11
8,2,8,1,851,86796,29,15,2960,10316,9565,135,12
8,5,11,2,581,112319,17,22,8624,24547,10682,150,15
12,3,4,3,390,90212,13,3,11691,20920,11016,146,15
8,5,12,2,607,110546,21,24,5062,22776,11736,120,15
5,6,5,2,341,117993,17,19,2570,14802,10754,196,14
4,0,7,1,0,102824,22,19,771,8922,8609,168,13
3,4,1,1,379,39486,17,13,3140,12346,8539,119,11
4,6,7,0,485,114694,16,29,1758,29402,10734,194,15
1,3,9,0,978,137622,23,14,3561,18595,9637,158,15
6,7,8,1,411,138149,20,42,1120,21233,10991,191,14
18,2,5,2,828,110963,48,16,4804,14903,18957,174,16
7,10,9,1,250,186174,15,21,9817,34770,14901,208,16
4,3,3,1,612,102891,18,8,1047,11903,9597,201,14
10,3,2,2,793,104921,25,14,4491,16457,11033,183,15
8,1,15,1,1028,80842,20,12,3769,10353,10797,141,14
1,12,10,0,251,79517,30,8,1030,17956,6961,133,12
9,3,7,2,558,134388,26,39,7037,18561,12112,177,14
6,8,2,0,395,87388,18,11,3865,23340,10306,133,14
8,7,4,1,359,135711,22,17,5299,26853,11335,203,15
7,4,15,3,497,119466,21,10,1245,16594,11335,173,15
4,10,10,1,453,130058,23,18,4186,21399,11377,135,16
6,6,9,1,490,135179,48,5,2537,19816,12318,199,16
6,6,7,2,445,78667,24,3,1416,15853,9156,136,13
9,8,4,2,377,96133,15,17,3093,20811,11144,130,13
2,4,18,0,914,115980,31,37,1967,21061,10416,172,15
3,5,7,0,524,132005,20,2,2846,18268,10404,200,15
9,9,11,2,250,107522,21,7,2792,24750,11858,157,15
7,8,11,2,452,104228,15,3,7547,25375,11717,160,15
20,2,6,3,624,66225,17,19,4371,12993,15384,115,14
11,7,2,2,367,107607,8,17,7413,25942,12414,130,13
6,4,8,2,538,67258,23,12,5057,16752,10692,134,14
7,6,4,2,519,130105,25,0,50,13480,10854,178,14
5,3,5,1,616,114193,19,7,2943,11701,10448,163,14
3,5,12,1,672,119754,44,18,4766,25525,12347,182,16
9,11,11,2,315,168512,50,6,1515,23319,14287,204,16
5,2,4,1,1080,48412,36,10,4100,12985,9967,132,12
2,7,3,0,384,75510,8,25,678,21488,7067,127,13
0,4,2,0,626,71067,13,22,9015,21355,5800,125,11
3,0,14,1,1251,112393,19,29,1166,9100,8917,167,13
4,9,8,1,372,77122,14,28,0,16808,8770,146,13
8,8,7,3,482,172120,28,2,1658,20997,14604,212,16
7,3,10,2,545,106146,25,1,3260,17285,12364,168,16
2,8,3,0,581,60739,12,11,2624,22383,7220,125,13
5,4,16,1,1171,129868,42,52,6020,39785,12442,160,16
4,9,4,0,584,197391,44,33,2520,26260,12730,197,16
12,4,7,4,946,161687,22,2,6695,17620,15201,215,15
9,6,2,3,534,114091,20,3,5521,24833,12073,172,14
4,4,10,1,503,108022,18,28,2561,10811,9926,155,13
6,3,2,3,645,83914,14,20,2624,14156,8707,156,14
11,5,6,4,414,94757,17,4,8242,22553,11767,151,14
12,7,9,3,500,126215,29,36,15957,36852,14168,160,15
8,7,10,3,445,91402,11,47,7982,18410,10820,139,14
8,6,11,2,303,78147,13,4,7980,19775,10469,126,12
3,7,0,0,248,73313,8,16,360,18941,6620,122,12
8,1,6,2,985,89657,16,10,9029,19468,10264,150,14
2,5,4,1,707,83921,7,2,3704,17245,7109,147,12
13,10,8,2,435,105629,28,19,952,21051,11672,132,13
5,10,14,2,660,161953,18,22,7390,34664,13602,225,16
3,4,2,1,562,67530,16,17,4794,16186,7227,137,11
4,2,12,2,664,72467,23,27,1695,14648,7848,120,12
12,3,8,2,371,92251,26,27,3314,13254,11057,150,12
7,4,13,2,411,107634,30,13,1253,11001,11260,175,14
8,12,3,3,261,152481,25,5,1347,31642,13912,212,16
1,7,3,0,365,101237,17,26,3822,20561,8538,152,13
5,1,11,2,868,102345,19,23,3409,18888,10412,179,15
7,2,3,2,911,148241,25,16,182,11372,12618,198,15
3,6,1,0,363,100268,24,29,2181,14808,8058,166,13
9,5,2,3,659,196754,24,31,8468,29449,14495,218,16
7,10,7,2,246,186625,46,8,602,27294,13855,209,16
7,5,8,1,369,133911,30,27,4474,29101,12282,184,15
1,3,3,0,713,97233,19,9,3218,14514,7861,144,13
2,4,6,1,587,92602,25,30,3677,15805,8045,145,13
4,5,3,1,411,125018,26,32,4267,16304,11024,204,15
4,3,7,0,740,135712,15,2,7683,19838,11560,224,16
9,11,9,3,316,172467,22,19,307,25309,13475,171,16
5,4,7,2,508,134706,16,25,4978,16305,10299,162,14
0,7,4,0,665,80559,21,11,4010,21292,7089,167,12
3,8,5,0,726,153275,56,25,7523,25814,11907,222,16
8,4,9,2,406,179470,23,32,7791,21734,13651,199,15
6,7,4,1,423,130055,25,20,5340,33583,11934,179,14
17,5,6,4,482,126751,30,8,1614,14509,14526,186,14
9,5,3,1,789,130238,24,3,2273,18264,11498,170,14
6,4,10,1,286,126033,24,25,983,13629,11864,178,15
2,3,2,1,522,99351,16,9,2714,11477,7674,162,12
5,3,6,1,675,97941,18,2,1195,12564,9254,170,13
6,4,17,2,850,109955,50,96,12717,34118,13102,144,15
4,7,5,1,400,157252,46,38,1178,18653,12471,219,15
3,2,14,1,941,122717,36,28,7249,29524,11260,183,16
5,6,9,1,662,159550,45,27,2652,22741,13772,227,16
5,4,4,2,518,107159,15,20,623,14814,8679,166,13
7,7,14,2,533,156252,35,48,1884,29888,13975,189,16
6,7,5,1,309,110026,17,15,5384,21980,10416,151,14
1,7,14,0,400,142791,30,25,651,15992,10710,210,16
3,4,14,1,1061,130811,26,29,2605,19914,10856,194,15
11,7,8,4,470,152415,18,25,662,16659,13942,188,16
2,6,5,0,687,126426,21,24,1436,15273,9771,203,15
4,8,2,1,635,158596,20,27,9059,34917,11252,202,15
0,4,5,0,533,70122,13,17,3234,11387,6898,134,13
5,2,6,1,1268,148977,28,15,3766,14453,11836,206,15
11,5,4,4,384,196142,44,0,93,17310,14344,223,16
2,9,9,0,287,118539,33,29,499,19539,9955,188,15
10,5,10,2,512,100891,15,35,7163,18563,10972,133,14
1,6,4,0,507,106658,16,15,404,13862,8227,188,13
6,7,7,1,307,104366,23,36,1501,20869,11196,168,13
6,6,8,2,462,119738,19,23,2279,13635,10942,174,12
18,4,10,3,299,130380,32,5,3321,18188,14676,151,15
0,7,2,0,283,156662,19,22,3400,19075,9164,223,15
4,4,5,1,627,171769,39,15,4625,17506,12249,220,15
6,2,14,1,419,100628,20,19,1091,10486,9610,130,13
2,7,0,0,386,58059,18,13,4213,18530,6057,120,11
7,6,5,2,613,106487,15,5,6208,23631,11092,189,14
8,9,5,1,354,140087,19,6,10980,30526,12577,182,16
4,5,10,1,839,116555,31,17,6802,19806,11129,214,15
3,7,7,1,437,73211,19,23,1457,20620,8768,119,12
7,3,9,2,937,155509,26,35,9447,19211,12834,185,15
7,6,9,2,551,143589,29,28,4747,21826,12337,212,15
5,4,6,1,1237,158202,22,44,549,20942,11405,231,15
7,9,1,2,486,86445,18,20,515,19460,11152,160,15
4,10,2,1,239,88110,20,10,4166,22231,9807,177,15
16,5,4,4,603,135345,13,3,5005,18542,13836,193,16
6,6,3,1,705,87901,14,1,2286,19232,10481,144,13
7,4,12,1,476,115971,12,38,2737,12566,11236,142,14
5,7,1,1,466,90188,24,1,4179,21648,8858,160,13
8,3,10,1,262,106991,26,32,1092,12123,10566,159,15
4,4,15,1,1394,142023,34,28,1580,13133,13409,182,16
11,6,4,1,945,152232,26,2,8372,25041,14195,209,15
12,8,10,2,791,133437,19,27,6023,26950,13712,175,16
1,6,4,0,591,81700,13,22,1073,15714,7574,150,13
15,1,6,2,1352,146388,18,21,13859,26509,14002,174,16
6,5,6,1,543,94340,17,40,0,15664,9114,138,13
8,5,17,2,485,103497,20,23,157,13286,12183,133,15
4,8,3,0,361,87105,9,2,11975,24026,8346,115,12
3,4,6,1,650,112204,14,2,6174,16544,11064,174,14
8,3,7,1,803,100089,23,2,5293,15505,11753,164,16
8,5,10,2,355,149304,30,21,5052,22695,13037,165,16
6,8,6,1,532,95369,18,5,2449,18308,10160,170,14
9,9,5,1,390,127754,39,5,4318,28849,12876,160,14
8,8,8,2,398,107337,22,36,0,25987,11157,145,15
7,1,11,1,303,121189,31,16,1534,12304,11259,158,16
2,5,2,0,780,180237,21,8,1556,13586,12172,246,15
5,5,2,1,697,65316,16,17,514,16434,6933,113,12
0,3,7,0,608,76506,18,19,2149,10639,7223,134,13
10,7,5,4,810,114776,17,7,1706,23940,13250,174,16
9,1,7,1,357,100717,17,22,1212,11986,10464,145,15
1,8,0,0,389,96456,15,9,4366,24002,7450,142,13
2,9,2,0,418,87160,17,9,1018,20055,7867,149,13
10,10,8,3,413,112765,21,37,2678,26609,12200,125,16
0,3,0,0,509,105270,6,5,191,8920,7681,146,12
10,1,2,2,755,67685,10,20,6635,15860,9049,123,13
5,4,4,1,1132,140580,27,8,3008,16190,11851,212,15
4,3,16,2,576,139396,17,41,848,17177,11960,210,16
7,9,14,2,333,150186,23,17,2383,22379,12793,188,15
7,7,6,2,511,168566,31,26,6344,22545,12589,211,15
2,1,12,0,1098,136504,17,26,2050,11330,10975,203,15
2,5,2,1,711,96307,15,1,1284,12336,8564,194,13
4,3,5,1,1007,136702,16,2,1274,12449,11549,211,14
4,5,5,1,663,135205,25,10,3991,20491,11565,217,15
6,4,13,3,860,151047,16,30,948,17387,12110,208,15
4,6,4,1,616,87486,25,15,7038,26458,9524,186,14
4,2,8,1,831,124510,15,18,4575,15457,11645,185,15
3,7,3,0,307,97706,16,2,567,14667,9041,174,13
6,9,10,2,365,144007,32,38,2004,26868,11774,170,15
4,7,8,1,595,141836,20,38,2136,26343,10623,207,15
4,6,14,1,486,136579,30,39,4662,23029,11726,195,15
3,2,6,1,759,96146,21,38,1836,9133,8073,144,13
2,7,3,0,293,79514,9,16,4228,18603,7763,132,12
2,5,5,0,1229,127851,32,28,5821,20121,10983,205,14
3,2,7,1,1311,181052,16,30,1997,20157,12481,240,16
3,4,3,1,688,136738,40,13,2549,20017,11505,224,15
3,6,3,1,1125,136174,13,26,3376,23379,9630,192,13
6,2,18,2,796,127849,16,42,4917,20364,11283,187,15
2,3,3,0,520,73788,10,22,0,11192,6630,137,11
