stats.kills,stats.deaths,stats.assists,stats.killingSprees,stats.longestTimeSpentLiving,stats.totalDamageDealt,stats.visionScore,stats.timeCCingOthers,stats.totalHeal,stats.totalDamageTaken,stats.goldEarned,stats.totalMinionsKilled,stats.champLevel
1,4,8,0,595,81347,12,49,5214,16527,7505,135,12
7,9,5,1,213,77077,11,18,4204,18067,8960,111,12
6,6,8,1,430,84741,18,22,5259,21735,9156,129,13
3,6,3,0,343,68249,16,5,1932,27148,7557,121,12
2,8,3,0,410,149695,21,28,5578,34183,10062,217,15
6,1,6,1,1063,100124,18,16,5651,17652,9987,166,12
6,7,15,1,448,135611,30,24,4340,31584,12774,171,16
4,7,2,1,508,94458,19,25,2513,16493,9348,164,14
2,4,12,0,859,165394,28,6,7163,18026,11563,179,16
8,1,5,1,1163,142064,27,11,4853,16448,12053,209,16
4,6,3,2,309,109001,18,10,7107,23542,8897,148,13
7,7,6,2,467,84255,16,21,6943,21599,9333,121,13
2,4,4,0,1062,112025,21,33,1312,25098,9936,193,15
4,3,7,2,1304,165321,30,20,8258,30200,12637,221,16
4,6,6,1,461,109802,24,35,1967,22053,10114,176,15
5,5,3,1,783,103361,28,20,2588,23073,10242,176,14
5,6,4,1,596,127538,20,3,4607,20831,11374,188,16
6,7,6,2,364,72852,12,7,2455,15067,8679,132,13
3,4,4,1,524,70444,17,37,1651,13128,7268,136,12
2,6,3,1,765,105116,12,20,802,27468,8953,160,14
0,8,13,0,490,108223,38,34,3576,16211,9221,172,15
3,8,5,0,557,86675,14,26,1665,30180,8272,133,13
3,2,5,1,367,74615,14,9,2818,15724,7476,141,12
2,4,3,1,587,99780,17,18,3949,16782,8045,149,12
8,5,7,3,1033,140645,36,33,3372,32910,14284,203,16
2,6,3,0,336,71516,17,19,737,9161,7162,127,12
0,3,6,0,873,70544,20,8,1717,12275,7093,126,12
1,9,5,0,296,121177,10,10,3910,19614,9307,164,12
10,1,6,2,1007,126022,17,11,8051,14155,12089,169,14
2,9,11,0,286,95661,12,23,8896,29409,9037,141,14
10,8,8,3,341,195935,30,3,1637,24919,16352,206,16
7,5,19,2,393,66427,19,32,5527,15308,10213,119,15
4,8,6,1,652,136845,23,20,5525,35179,11618,194,15
4,9,3,0,567,112111,21,21,5809,30629,9097,136,13
8,4,5,1,466,125472,43,26,5325,23064,12381,192,16
9,3,6,2,1016,160057,25,16,7347,19039,13580,194,16
9,9,8,3,276,115529,14,23,3019,31445,12582,159,15
10,13,6,3,337,100686,17,25,4409,29990,10500,132,14
10,5,7,3,502,172081,15,24,9397,36148,13863,198,16
10,1,6,2,287,92211,22,19,5058,16786,10993,122,13
5,4,2,1,708,91080,9,12,0,9579,8676,180,13
2,6,1,1,522,93774,12,15,1048,18295,7652,144,12
1,2,8,0,1182,68262,12,14,4415,18822,6960,132,13
5,4,3,1,941,118092,20,21,8068,20395,11033,202,15
1,9,3,0,203,80247,7,11,422,13244,6735,128,12
2,3,5,0,500,104934,11,23,3187,19600,7961,152,13
7,6,8,1,415,137772,27,39,3734,27352,12922,176,16
5,5,7,2,716,114904,33,12,41,12582,10848,144,13
5,5,12,1,362,72679,19,38,6237,25664,9266,128,13
4,4,3,1,687,75300,13,7,384,16814,8025,141,12
2,11,4,0,288,91300,12,10,611,19491,8313,125,13
6,2,8,1,1238,125498,4,10,3515,18362,11740,194,14
4,6,11,1,510,89666,21,24,3011,20090,9810,158,15
2,6,6,0,504,97140,13,9,2307,22738,8674,162,13
4,8,4,1,315,86890,9,18,3223,24356,9226,167,13
5,5,3,2,698,124936,20,6,1703,15150,11275,183,14
6,9,7,1,312,116589,15,19,2493,28034,10859,171,14
3,10,6,0,359,108229,22,100,3173,23489,9135,172,13
16,3,5,4,621,122144,17,7,9976,25363,14912,172,16
1,5,7,0,778,119278,41,63,12335,29494,9891,178,15
3,6,9,1,879,209931,39,49,2424,25736,13049,254,16
9,4,5,3,461,89230,8,13,3161,18415,9924,147,14
3,7,4,0,459,64584,20,22,2333,18997,7537,112,12
3,1,15,1,1195,81011,19,23,2357,11796,8213,142,13
4,3,1,1,998,119825,10,15,3958,21000,10624,170,14
5,2,4,1,893,91854,34,10,1593,14251,9475,141,14
9,4,6,1,226,109540,29,20,1852,13259,11838,172,14
2,4,2,0,687,121264,13,12,1409,17771,10122,186,14
12,1,7,2,859,112372,20,27,2796,15782,12221,178,15
2,8,5,0,293,88780,16,12,1869,21276,8142,150,13
5,7,7,2,829,140954,30,19,3053,34889,11556,181,15
2,3,1,0,835,93388,19,15,4500,16531,8313,172,13
0,1,6,0,423,96402,26,23,2251,13295,8681,194,14
1,2,1,0,787,97895,11,8,3891,10672,7405,176,13
2,5,6,1,1194,158883,31,18,2505,29683,11102,210,15
2,4,4,0,383,109792,16,10,869,16539,9178,170,13
8,3,6,3,570,95335,19,22,9499,22283,10155,146,14
2,6,4,0,714,141807,24,23,8343,28549,11612,234,16
17,9,3,4,390,227441,33,16,8857,33770,17009,198,16
7,4,16,1,415,124382,31,23,6819,22993,11736,158,16
5,4,3,2,761,111534,17,19,6535,25720,9322,154,13
6,4,6,1,613,127280,32,0,1066,14257,11607,178,14
2,7,5,0,675,149193,35,18,9729,38581,11535,197,16
2,5,5,1,376,64442,10,9,2229,19162,7475,113,11
4,2,3,1,834,103483,24,16,5611,18676,9589,150,14
7,4,6,2,482,143786,18,18,3278,21848,11259,172,15
2,7,4,0,534,67637,19,18,1383,21349,7042,122,12
3,0,8,1,0,130848,14,55,20022,34142,10172,184,15
0,6,1,0,481,86679,11,3,6676,20375,7052,165,12
0,6,3,0,381,88230,26,1,533,11483,7778,162,13
8,5,4,2,470,82468,16,12,2645,14755,9290,115,14
5,1,3,1,960,96895,18,14,2937,8942,9050,180,14
8,4,7,4,607,144449,35,19,3664,22965,12728,144,15
1,1,10,0,472,90691,22,47,6947,17869,8491,146,13
2,5,0,0,301,107283,12,22,4667,16281,8082,200,14
4,5,3,0,621,86786,14,21,2339,20633,9301,161,14
3,2,5,1,1187,109872,15,19,1781,12439,9184,166,14
5,4,4,2,770,116408,30,17,4003,16063,10793,186,14
2,4,3,1,412,69869,19,16,2676,15787,7012,113,11
1,3,5,0,458,104691,18,3,7216,15591,8068,170,13
3,7,9,0,492,77802,33,19,735,18137,8851,140,13
6,1,10,2,964,149030,25,16,9933,20426,12469,181,16
3,3,7,1,639,102878,30,22,4809,13720,9602,164,14
4,5,3,1,739,149264,21,15,5374,22407,10959,185,14
2,10,4,0,230,93328,14,17,2948,21995,7502,143,12
11,4,7,2,710,147783,23,28,6311,21171,12947,163,15
9,8,6,2,399,120287,13,19,11769,33313,12239,170,15
1,4,4,0,450,102097,13,14,1869,18654,8824,182,13
1,4,3,0,740,90005,10,2,13819,21081,7266,172,13
3,1,6,1,1307,100436,22,26,2259,12999,9212,177,14
1,5,3,0,591,88666,18,23,1814,16391,7667,153,13
4,3,3,1,1231,163705,43,21,3512,28742,12332,202,16
3,8,8,0,363,128718,23,25,3799,23758,9824,188,16
4,3,12,1,791,146276,39,21,2604,16695,12214,213,16
7,3,10,2,461,122359,20,21,3185,19514,12581,156,14
5,7,4,1,394,82604,10,19,2051,17092,8107,122,11
1,2,12,0,820,85255,27,18,3445,10094,8518,162,13
4,2,3,1,1220,106456,18,10,3464,16452,10310,189,13
2,2,13,1,253,90461,26,27,3402,10635,8147,160,14
1,1,0,0,842,94464,17,9,1165,5577,8464,170,13
4,1,7,2,576,79593,21,9,2899,9694,8109,137,12
4,4,3,1,768,169879,13,6,387,15804,11238,211,15
2,4,5,0,814,66995,23,32,2893,16206,7936,130,14
5,2,7,1,1226,169056,22,32,4297,23186,12696,253,16
1,7,4,0,701,90193,29,33,1985,26990,8313,150,14
4,4,7,0,507,128241,34,21,2008,24546,10106,173,15
2,1,3,1,1109,81965,15,7,878,7554,7835,154,12
4,5,8,1,468,94143,25,4,1384,11580,8900,141,13
13,4,0,2,451,104558,7,19,4010,18834,13598,150,14
2,4,4,0,703,62532,18,15,887,17006,7123,139,12
6,2,7,2,1076,102111,15,14,2248,16152,11144,158,14
8,4,0,2,684,97021,12,22,2603,19201,11176,173,14
1,2,1,0,1000,116888,16,20,4452,16119,8326,181,13
1,1,2,0,862,83085,18,9,574,8649,7194,169,13
0,2,10,0,682,65575,18,22,1434,13799,7220,136,13
1,4,7,0,711,100531,14,19,4176,13150,9809,181,14
3,2,5,1,674,132934,18,5,1562,11871,11351,197,14
1,3,3,0,715,83417,10,9,1524,15394,8015,178,13
7,2,2,1,914,90212,26,16,2571,13549,9076,163,13
4,3,4,1,473,111351,29,15,2409,15718,10125,151,14
6,2,7,2,647,123414,12,19,538,11460,10897,167,14
1,3,5,0,770,79162,13,13,24,22531,7019,118,13
2,3,4,0,713,156498,13,14,2516,19796,11611,238,16
6,5,7,1,831,198451,19,10,9884,31414,14326,255,16
7,6,6,2,449,88690,14,22,2779,22389,9963,122,13
3,4,3,1,631,94972,15,1,5218,17601,8878,162,13
4,6,7,1,394,92344,15,16,1406,22163,9409,152,14
9,2,5,2,777,121978,21,20,1661,12700,11730,185,15
4,8,3,1,551,192074,34,9,8198,36171,13717,232,16
3,9,3,1,359,126480,26,27,2028,23813,10950,176,15
4,3,21,2,581,152212,21,42,3975,21761,11449,174,16
2,4,3,0,460,84190,19,15,3588,14800,8317,148,12
1,4,2,0,376,55637,16,16,2167,16548,6226,130,12
5,4,1,1,479,137925,16,8,13185,23723,11436,167,14
6,5,3,1,659,132046,14,18,2244,23788,11318,186,15
6,4,4,2,573,91422,17,18,1321,16212,10349,170,13
5,3,2,2,716,123385,13,9,2290,14631,10986,189,14
6,2,8,2,360,103805,21,12,3183,14198,11488,176,15
5,2,8,2,845,85848,38,24,4134,17146,11110,161,14
5,7,2,1,314,114885,11,12,4056,22347,9911,170,13
2,4,6,0,478,126012,21,6,21910,24227,9174,182,14
4,3,15,1,690,101131,15,34,2275,20193,10784,155,15
3,4,2,1,790,93371,12,19,1069,17484,8837,174,14
4,3,2,1,764,97613,8,10,2319,14711,9093,162,14
5,12,1,0,212,87637,10,26,5910,31222,8908,141,13
4,8,2,0,614,142756,20,4,27481,36725,10898,214,15
8,3,8,2,430,86791,23,21,1681,11328,10321,138,14
10,7,10,2,412,164846,24,17,4909,29296,15413,198,16
6,8,6,2,393,155145,24,14,7255,27476,13048,217,16
12,5,9,3,468,143461,32,5,7390,24555,14009,200,16
3,5,4,1,642,119500,24,18,5740,26852,10770,172,15
3,6,4,1,629,88975,19,18,1787,22970,8576,133,13
1,5,6,0,435,128711,10,18,1105,17634,8782,159,14
6,4,7,2,494,101891,22,12,6313,22390,10547,143,13
1,1,8,0,245,59856,21,16,2060,6424,7123,125,12
1,4,3,0,598,116838,11,9,3686,14672,8311,186,13
7,5,10,1,342,147816,21,7,3751,15750,11757,170,14
5,7,6,1,760,151563,16,23,4483,32594,11723,187,16
4,7,2,1,323,114762,5,6,1599,22381,9215,188,14
10,4,10,2,399,113057,21,24,19265,33565,12346,168,15
6,6,4,2,844,120858,11,4,17642,27988,11299,175,14
5,2,4,2,596,103196,11,44,11474,26014,8983,149,14
2,6,4,1,289,100803,12,21,1564,21011,7452,156,12
3,4,4,1,832,77964,12,18,2340,20498,8319,134,14
5,5,7,2,606,153826,21,20,8906,29812,11795,190,15
5,9,11,0,250,101286,27,7,21547,35234,11186,130,15
1,6,2,0,324,70517,18,4,10,11139,6661,135,12
5,1,4,2,674,108540,20,2,557,10417,9339,191,14
3,5,11,1,636,144051,19,26,5958,30576,11904,162,15
3,6,1,1,514,113385,14,16,2885,20947,10573,171,14
5,4,15,1,561,77582,23,35,7403,12208,9873,132,13
4,1,12,1,1005,110993,12,27,3594,13648,10868,162,15
4,1,8,2,996,162857,24,10,6257,14496,10913,195,14
1,6,3,0,358,118416,17,13,4255,19136,8576,206,13
1,5,3,0,770,55382,12,8,2203,17562,6478,120,11
5,2,5,1,1157,92141,17,10,4492,17670,8986,155,13
3,8,9,0,288,106458,17,25,1378,19139,8970,150,14
4,9,5,0,496,141182,33,7,1223,22530,12105,204,15
1,3,1,0,792,137828,11,6,3412,18303,9581,183,14
4,2,5,2,791,123445,23,25,4568,15503,10953,202,16
0,7,2,0,393,74722,11,10,1790,13390,6628,142,11
8,0,4,1,0,117827,18,14,2637,11928,10998,188,14
3,11,10,0,310,136001,15,19,3275,33317,12143,176,16
2,5,11,0,668,102405,19,32,2487,17000,9997,138,14
7,4,9,2,681,122367,13,27,2491,24204,11431,189,15
5,7,3,1,522,82723,15,3,3536,16666,8554,131,12
0,3,6,0,308,69873,14,11,3773,12339,7002,144,12
6,5,4,1,277,75181,21,17,8191,21179,8777,130,13
4,5,10,1,738,98041,17,49,1365,22732,9537,143,14
5,5,9,2,419,154159,22,20,3468,19482,12560,189,15
1,5,11,0,851,136126,24,11,4745,18095,10328,214,15
2,6,2,1,693,159361,33,30,5521,35069,10651,241,16
3,5,2,1,448,106266,23,11,2355,27774,9400,174,14
3,11,9,0,293,68926,23,34,787,26919,7695,122,12
3,0,16,1,1651,144672,28,49,2696,18863,12268,197,16
3,2,0,1,443,77425,3,11,387,9213,7434,119,11
5,3,8,1,655,65947,9,14,3100,13189,8016,128,11
0,6,7,0,514,75255,18,12,661,16641,7921,169,14
5,2,8,1,938,109942,15,19,5377,19937,10701,179,15
4,3,4,1,476,200711,16,26,3884,20213,13078,233,16
1,3,2,0,944,129842,13,28,2826,20581,8978,200,15
2,3,28,1,922,71601,34,34,4173,23556,10089,133,16
7,7,9,2,592,148820,16,8,9004,30621,13322,210,16
1,4,6,0,860,137627,24,28,5940,31435,11575,219,16
3,6,5,1,580,119230,24,33,25734,38858,10632,185,15
2,5,3,0,653,103836,17,19,5741,27142,8758,192,13
5,3,7,1,398,166225,32,11,1653,14000,11369,197,15
3,8,7,0,706,130153,18,12,2633,29695,12486,194,16
8,4,11,3,636,139374,18,27,7130,26272,12843,177,15
0,7,2,0,644,84535,14,17,1037,21500,7180,174,13
1,6,2,0,808,91113,16,18,2361,23614,8631,190,13
4,1,10,1,1319,153942,13,33,8413,26453,12280,210,16
0,3,2,0,540,77742,9,8,2175,14722,6974,139,12
3,3,3,1,999,94308,19,17,3448,18964,8154,175,13
2,4,7,0,848,194308,21,12,4470,23727,11477,230,15
3,8,2,1,264,86012,9,8,1094,16398,8051,150,12
10,10,5,3,427,144835,20,98,20094,55894,12664,175,15
0,9,8,0,563,114144,25,20,4763,33322,10252,177,15
9,10,9,3,524,208429,23,25,3718,21888,15136,233,16
5,7,3,1,286,150783,22,9,1201,19458,11737,215,15
3,3,10,1,700,162642,22,17,3261,19930,12034,216,16
7,3,1,1,806,105213,20,5,6533,18809,10870,165,14
1,5,8,0,520,103764,16,14,3845,23820,8398,158,14
6,3,9,1,934,127394,21,16,4980,14151,11140,169,14
2,6,6,0,571,86422,17,34,974,15272,8733,145,14
2,7,9,1,599,106656,22,34,1487,22757,9831,181,14
13,4,9,3,442,171405,25,20,5615,26582,15868,188,15
2,3,2,0,751,71103,6,26,5223,16440,7069,128,12
1,1,4,0,208,108058,18,18,5071,14100,9435,187,14
2,5,1,0,474,83384,12,12,2495,12897,6982,156,12
2,6,3,0,746,105433,11,21,4816,24452,9541,179,12
4,1,4,1,1165,92992,11,21,5255,17471,9326,147,13
2,5,13,0,395,113895,13,14,3363,19116,9983,179,13
6,6,13,1,596,139297,22,25,6620,21831,13305,202,16
6,4,5,2,758,163246,23,10,2397,19529,12673,200,16
3,5,1,1,699,137454,14,20,2505,28071,10414,202,15
14,1,11,2,1090,124704,28,32,3197,18530,14184,145,15
7,4,12,1,1064,122287,15,24,4253,26196,12052,169,15
5,6,6,1,386,114673,12,16,5918,25932,10522,169,14
5,9,5,1,490,151881,22,19,6100,29766,12943,191,16
8,6,6,3,622,124229,30,23,8549,31563,13380,213,16
5,6,5,1,747,169104,25,30,8424,37988,12441,185,16
2,3,1,0,961,130003,12,4,250,11758,9765,202,14
6,0,2,1,0,78170,13,10,4993,17189,8981,147,13
5,9,6,0,356,84383,18,15,1215,26656,9513,155,14
4,8,2,1,538,168090,32,8,582,19610,12642,235,16
3,2,4,1,442,141489,26,20,6271,21211,10584,217,15
7,12,10,1,395,129792,37,5,11860,38454,12807,162,15
4,4,8,0,616,79261,12,18,2898,20335,9072,143,14
4,9,6,1,356,99760,10,9,5117,23337,9831,183,13
2,9,1,0,285,79512,27,3,1947,17271,8314,141,12
11,3,7,2,621,118227,15,15,5178,20338,12268,163,14
0,2,8,0,559,126575,10,4,2761,12613,9371,170,14
0,6,1,0,416,86077,10,2,3810,21376,6835,159,13
2,3,8,0,621,150542,19,6,10524,29107,10794,204,16
2,5,0,0,655,127064,17,20,3601,20942,9382,208,14
2,4,4,1,642,57835,13,11,974,15091,6388,134,12
10,4,8,2,465,133913,15,19,4629,19321,12814,163,15
3,7,4,0,271,98958,13,21,3311,17117,9781,181,14
3,5,12,1,385,119238,22,15,5437,28783,10662,171,14
3,13,6,0,193,64704,14,5,4315,26551,8027,115,12
2,4,4,0,917,109077,16,19,1421,17814,9792,210,14
5,4,3,2,470,113332,12,12,3956,19407,9876,179,15
8,13,1,2,350,137572,15,23,2848,31847,11933,174,15
10,7,9,3,373,165704,49,3,1339,17870,14169,209,16
5,9,2,1,480,84099,13,5,3770,21620,9780,155,13
4,8,7,0,280,90229,17,6,2004,22875,9468,167,14
2,6,5,0,648,90851,23,23,4206,18229,10829,180,14
3,5,3,1,622,143383,22,5,4445,22445,11027,202,15
2,6,7,1,671,108146,34,2,1018,15461,9912,180,14
3,8,3,0,567,148203,25,6,3483,22635,11523,200,14
5,1,5,2,1019,84106,20,18,1523,14626,9594,169,15
2,5,3,1,535,80499,14,11,2155,15410,8687,156,13
9,6,7,3,315,91812,9,3,780,16647,10943,147,12
19,1,5,1,1234,166642,16,10,3881,15097,16254,219,14
8,9,5,3,246,87668,10,9,7883,25046,10625,142,13
10,7,8,3,579,108493,22,6,5056,24951,12375,166,16
11,9,2,3,442,133962,14,12,9140,32374,13127,162,15
5,3,5,2,1193,170825,26,6,12930,25414,12449,231,15
3,3,4,0,247,108302,10,11,2869,17180,9898,163,13
5,4,6,2,473,85364,11,23,3641,12945,10205,159,14
7,4,3,1,597,156977,17,5,9321,24846,12879,216,16
5,10,2,0,227,103930,12,18,3193,24385,10503,141,13
6,1,15,1,98,115318,15,20,11507,17130,11576,175,15
4,5,9,0,468,112509,14,13,7043,22364,10017,166,14
4,7,5,2,535,110668,8,7,9551,23392,10187,179,14
9,2,2,3,560,123110,18,4,4832,16147,12074,194,14
7,1,8,1,675,96624,11,3,5451,15366,10109,143,14
10,7,11,2,470,135173,16,22,15244,34173,14146,168,16
7,8,5,2,357,179121,25,9,10530,34244,13770,220,16
9,4,20,1,498,85388,14,32,4047,16604,11764,115,15
4,4,3,1,629,161705,16,6,8835,28224,12303,225,16
3,7,4,1,328,113444,20,28,2791,19847,9951,193,15
3,8,0,0,244,71437,16,10,3166,19548,7165,131,12
2,4,5,0,784,140166,32,8,2560,13872,11821,211,16
3,5,4,1,576,119188,20,5,6732,27818,10468,197,15
8,7,2,1,885,230373,50,9,12886,35669,17085,272,16
1,9,6,0,401,109877,27,25,4845,20743,9360,178,14
3,3,9,1,557,105474,6,17,3028,18002,9934,143,14
1,8,2,0,540,101965,12,5,4355,26094,8436,171,12
3,5,1,1,422,133018,13,7,2446,16634,10229,197,14
2,3,2,0,257,76267,19,7,1384,13511,7940,156,13
3,9,14,0,421,71816,25,35,7059,21715,10164,145,15
3,5,8,1,636,108775,15,4,1059,13694,10294,176,15
4,7,1,0,272,107109,16,9,1330,19759,9208,141,13
1,4,6,0,361,135097,21,2,3889,23395,10382,181,15
3,5,3,1,602,162028,26,29,8904,20526,11039,219,14
1,3,7,0,585,102951,9,19,1382,15721,8680,171,14
7,8,4,3,247,76829,10,20,719,18431,9259,134,12
8,9,6,2,275,83703,9,3,4333,20963,9225,131,12
4,9,3,1,611,134244,15,12,2225,24478,10235,190,14
3,7,17,0,744,121475,35,62,10308,34099,11511,159,16
2,5,6,0,488,101507,27,3,428,15636,10349,172,14
9,4,5,2,751,161440,24,16,6312,24052,13639,198,16
2,5,5,1,429,115547,17,2,3523,18005,9239,163,15
5,4,7,1,374,137342,13,5,5476,24751,11307,191,15
6,6,6,1,753,125636,18,4,7237,28923,11193,206,15
2,8,2,0,595,158804,32,5,25134,34141,10868,225,15
4,2,6,1,1159,119245,16,15,2494,12985,10988,177,14
1,6,0,0,451,118614,19,5,3392,17855,8846,194,14
7,4,3,2,713,143992,12,21,1167,15102,12507,197,16
3,2,6,1,627,204851,23,2,8392,20159,13663,241,16
3,6,2,1,426,147092,34,22,1845,15723,11174,236,16
4,5,4,1,620,127616,12,8,488,15746,9614,149,14
6,7,2,1,324,88636,14,4,5112,24311,9649,172,13
1,2,3,0,912,120472,22,6,4187,14767,8986,207,14
5,6,2,1,327,94209,18,6,1744,16044,10059,164,14
5,7,6,2,520,150553,32,9,3840,29612,13112,215,16
3,1,11,1,1205,94507,16,30,0,20230,9112,164,15
1,7,1,0,514,109363,15,6,3955,23680,7872,188,13
2,7,8,0,389,141089,18,12,5849,26877,10841,187,15
4,1,4,2,949,121978,13,5,8017,18210,9559,184,14
5,3,5,2,535,154200,25,3,1576,12708,12437,209,15
2,5,2,0,500,92195,18,3,2668,20575,8604,186,13
8,10,12,2,287,121569,21,5,8678,30845,11765,151,15
7,12,5,1,209,146888,12,19,6557,33747,12275,205,15
18,3,3,3,898,139675,15,28,5659,26825,13839,145,16
1,9,2,0,359,86913,14,9,5899,29492,7258,146,13
2,2,1,1,593,102098,11,5,2341,16130,8614,161,13
1,3,2,0,710,115978,18,3,514,11550,8232,198,14
5,3,7,2,514,91910,23,15,4193,17272,10231,144,13
3,5,10,1,545,89347,15,16,3101,23528,10797,166,14
3,3,2,0,661,190966,18,4,6913,23360,13522,250,16
6,1,5,1,1126,106601,16,3,5720,18145,9870,156,13
2,10,1,0,249,67238,5,12,3442,24297,5925,116,11
8,3,6,2,248,121243,21,8,6755,22080,11396,168,14
6,10,1,2,406,99086,12,21,3223,27070,9727,152,14
7,8,12,3,321,110838,18,29,0,32473,11515,174,15
4,4,11,2,970,175889,20,22,3102,29795,12370,214,16
5,1,3,2,1031,112826,10,8,6727,16751,10243,178,13
3,7,0,0,282,66642,16,3,2614,15798,6944,140,12
0,7,3,0,426,68204,8,10,5419,23221,5565,115,11
4,12,4,0,334,153762,22,18,2047,33157,11713,204,15
3,7,3,1,380,149708,33,3,773,20205,11273,215,15
0,10,1,0,377,125645,32,21,1452,19434,9856,197,14
0,5,5,0,657,59695,17,7,7165,18869,6502,116,12
10,8,6,2,477,125475,19,29,4140,33949,13525,154,14
3,9,2,0,489,150675,26,17,2892,31367,12159,242,16
4,1,4,1,211,90722,18,3,4303,10237,8935,159,14
1,3,1,0,583,90304,10,9,1729,16141,7856,171,13
1,1,10,0,965,92596,13,13,635,13811,9221,150,14
1,8,5,0,258,89303,18,4,657,13894,7518,149,12
9,8,5,2,653,137947,19,5,1043,20426,12226,196,15
3,6,6,0,593,180607,34,1,1783,20251,12911,222,16
3,3,6,1,522,112742,21,38,4200,23666,9936,165,14
3,6,8,0,757,143293,25,32,2666,21638,10266,213,14
3,5,7,1,502,118504,17,36,3037,26503,10920,204,16
5,8,4,1,507,140033,22,21,5957,30739,12099,204,15
9,4,7,3,729,112849,20,4,9639,27248,11595,175,15
6,9,1,2,259,123743,23,7,726,20368,10962,181,14
2,5,2,0,1157,193773,33,23,2031,23406,12879,230,16
2,5,9,0,564,117874,25,25,3760,31134,10052,171,15
2,2,1,0,775,112253,17,23,1708,7870,8703,186,14
3,3,3,1,367,111410,13,8,2642,16195,10108,164,14
3,6,3,1,646,116624,19,23,5045,24899,9647,192,14
1,4,6,0,739,130551,24,20,2274,23818,9929,187,15
4,9,5,1,331,150973,35,18,3462,24774,12088,202,15
3,7,8,1,568,180991,26,6,3575,23410,13165,219,16
0,5,8,0,412,79802,14,13,5616,23169,6636,139,13
4,5,1,1,413,97573,10,18,1694,20570,8234,163,13
4,2,10,1,514,111813,25,38,4253,24023,10758,183,16
3,5,8,0,445,82596,18,29,4056,13198,8611,137,14
9,8,4,3,224,97882,12,4,6777,29720,11970,148,14
2,7,8,0,379,114946,12,10,5911,21691,9345,117,13
7,8,5,2,340,89199,17,21,3326,23784,9823,153,14
3,9,7,1,254,151295,25,3,3065,21473,11572,199,15
7,9,3,3,604,158735,24,16,8232,39389,13999,220,15
8,9,13,3,264,96138,24,30,1067,25102,11272,120,15
2,8,15,1,625,77673,39,27,6043,22853,9757,132,15
8,6,5,2,394,159970,24,24,9728,43039,14932,213,16
2,8,11,0,346,173744,31,16,9046,38384,11229,180,15
4,5,8,1,507,112309,12,7,6650,26999,10809,160,15
7,3,5,2,554,151670,16,17,4264,15925,12449,187,15
3,7,5,1,465,98105,14,22,5061,29011,8724,159,14
6,6,11,2,473,96374,27,21,1498,22467,10241,128,13
3,10,4,0,230,95473,10,26,5641,31522,9168,153,13
2,3,4,0,639,194953,25,4,5727,18646,11596,214,16
6,6,4,2,479,149878,19,11,3919,22758,12376,222,16
2,7,3,0,385,165049,20,20,3677,23820,10395,229,15
1,8,12,0,496,126783,29,21,7494,35672,10601,202,15
8,8,7,1,346,162831,23,26,2591,30277,12828,180,15
5,5,7,1,451,99483,26,21,12243,29681,10972,158,15
3,4,8,1,307,138678,31,16,3393,13179,10900,194,15
9,4,4,2,539,116991,14,9,7998,24896,12099,160,15
0,5,3,0,459,70392,12,14,1564,20044,6602,126,12
3,6,9,1,706,122691,13,16,1973,24208,10953,189,15
5,6,4,1,667,104614,23,32,3662,28307,10004,159,15
0,5,2,0,839,95415,12,2,12098,18352,7159,182,13
10,6,8,3,270,73786,12,9,4751,20051,10671,119,13
4,6,5,1,612,72626,19,11,1549,14978,8333,129,12
6,8,10,2,456,70513,19,28,952,21294,8612,115,12
4,5,15,1,614,114019,18,30,8352,26421,9055,150,14
12,9,7,3,503,182769,28,27,11560,39887,14751,203,16
6,5,6,2,600,243614,20,24,6808,26701,13560,240,16
1,8,16,0,769,63944,22,36,3497,19717,8640,124,14
19,6,7,5,368,186391,18,9,2188,21163,18918,192,15
4,8,3,1,687,124420,23,11,2741,24785,10496,191,14
3,5,8,1,566,99609,26,22,2389,19854,9918,176,14
1,8,3,0,512,62635,16,13,1204,20839,7058,134,12
4,8,4,1,288,70663,8,3,3111,20744,7371,124,11
10,4,6,3,528,129414,17,29,8002,22687,11992,175,14
7,13,4,2,263,149032,15,22,1232,33943,12683,206,16
5,3,6,1,472,109771,24,28,767,18816,10101,180,15
0,6,4,0,572,135843,15,9,3841,18614,8491,177,14
14,4,10,3,221,140273,32,7,601,15605,14480,187,15
4,7,3,1,359,82016,11,17,1043,17920,8887,134,12
1,2,9,0,1204,92510,35,41,14299,30317,9914,157,15
6,8,2,1,516,147412,20,23,6197,24338,12152,214,16
2,4,5,1,585,115389,14,12,3415,21046,9789,155,13
6,5,4,2,233,153709,15,11,8334,27575,10767,166,14
3,7,6,0,513,90411,25,6,11540,20429,8464,124,12
12,4,3,2,490,181835,21,21,6148,26648,15792,201,16
1,10,4,0,333,83791,22,45,8477,29302,6644,128,12
7,2,7,1,795,156884,18,4,29369,21552,12825,199,15
2,8,11,0,365,108375,34,40,4295,19040,9705,169,15
9,8,8,2,739,177241,16,13,10148,40802,15384,202,16
5,5,11,2,682,91823,14,18,3294,23833,10097,155,15
3,8,3,1,411,135218,17,27,3056,26093,10335,184,13
7,8,3,1,315,130144,6,24,4666,27907,12497,188,15
3,6,18,1,317,80225,11,37,3980,17175,9455,128,14
4,6,5,1,510,80409,14,29,2432,15084,8999,161,13
3,4,3,0,490,71279,10,11,1783,14538,7694,131,12
