stats.kills,stats.deaths,stats.assists,stats.killingSprees,stats.longestTimeSpentLiving,stats.totalDamageDealt,stats.visionScore,stats.timeCCingOthers,stats.totalHeal,stats.totalDamageTaken,stats.goldEarned,stats.totalMinionsKilled,stats.champLevel
2,5,6,0,814,87152,10,0,1203,11920,8533,161,12
2,3,6,0,528,160545,35,6,2764,10245,11077,210,14
13,6,8,4,549,148169,14,2,2375,15235,14422,156,15
7,9,6,1,373,114136,25,9,2506,18272,11227,182,13
2,6,0,0,414,92920,17,1,1858,14798,8198,173,12
8,3,9,3,602,93734,15,1,1893,11520,10716,162,13
5,2,9,2,563,92866,21,3,2028,12639,10353,150,13
2,4,6,0,590,104164,5,13,3216,14993,9213,175,13
2,7,4,0,486,126464,25,0,1244,15869,9948,207,13
5,4,12,1,310,100073,13,7,2544,13801,10467,143,12
10,4,6,3,476,62311,12,11,1045,12381,9707,146,11
12,4,14,3,702,136627,22,17,4261,18452,15016,181,16
3,8,13,0,324,199033,15,36,2425,21831,12517,251,15
7,8,10,2,705,123836,25,67,9508,34303,12245,180,15
10,9,15,3,400,167342,17,6,2817,23313,15957,207,16
4,3,5,1,715,132435,18,1,3413,11636,10874,211,14
2,6,2,1,817,127334,15,1,1674,16373,9733,227,13
4,6,4,1,1149,162850,39,1,5125,22678,11877,201,14
6,3,8,1,779,114378,30,8,3479,14810,11418,185,15
3,8,6,1,493,139058,25,22,2770,21566,11361,239,15
3,10,4,0,782,87314,12,0,1176,19475,9114,169,13
8,3,6,3,782,183394,32,1,3943,15933,14213,225,15
2,4,2,1,822,163891,15,20,4117,19818,11293,239,13
8,1,5,1,355,158041,34,8,4342,14431,13269,190,15
2,7,5,0,353,110238,10,13,4381,19845,9602,199,13
8,2,9,2,1182,96402,7,37,5581,9816,11682,155,14
8,7,10,1,598,190545,37,14,3302,23456,14509,194,16
6,5,8,1,1087,184953,31,14,2976,24797,13924,206,16
14,6,13,4,410,179442,28,22,3266,19391,17923,211,16
10,8,7,3,683,149881,25,11,3472,21865,14213,195,15
10,8,10,3,518,171837,43,15,4336,23662,15493,218,16
4,2,6,2,799,107181,21,7,3184,20919,10746,179,15
6,2,14,2,1181,151514,27,52,10746,14643,12815,184,15
7,5,2,1,626,128278,22,46,2931,14533,12323,184,13
10,2,4,2,933,105062,24,3,3071,16218,11131,155,14
8,6,10,1,415,197782,29,48,6176,23605,14373,232,16
15,9,17,4,401,116737,22,58,14318,27825,14763,150,16
5,8,5,2,323,131956,22,33,3199,17315,10922,170,13
15,5,5,3,500,160116,35,8,3243,17582,15407,223,15
11,10,10,4,509,196416,22,25,3808,28633,17072,230,16
4,10,3,1,296,102206,7,3,2154,22781,9433,164,12
15,1,10,1,1507,134573,16,1,2217,11892,12676,193,13
4,2,1,1,1133,123255,23,13,1040,12846,10706,191,13
3,2,3,1,729,103324,14,10,3280,10160,9198,171,13
9,2,12,2,1313,188607,13,34,4995,16577,13883,221,15
9,7,9,2,416,181102,22,24,3176,21072,14518,212,13
6,11,9,2,519,206651,29,20,4521,31247,14424,237,16
0,12,8,0,291,125291,8,5,5735,35039,9433,160,15
9,4,8,2,701,138063,12,0,1186,20315,12134,189,14
0,8,4,0,318,96506,25,36,1144,15831,8316,175,12
4,7,4,2,556,147835,31,8,1029,15262,11725,208,13
6,5,8,1,784,130362,16,2,4499,18527,12931,219,15
20,4,6,5,724,132214,25,0,6170,20252,14284,162,14
3,7,7,0,511,57676,15,31,7532,15613,8584,144,12
5,12,11,1,445,167620,17,25,2504,27900,13107,195,15
9,3,8,2,394,122530,24,23,2744,10418,11363,173,14
7,3,4,1,908,140276,14,0,1993,13799,12154,216,13
13,9,12,4,485,203280,17,37,10876,33878,15359,189,16
1,9,8,0,362,138315,21,34,2229,21268,10676,199,14
4,5,11,1,556,149475,25,36,4713,19611,12139,194,16
14,3,4,3,870,216360,28,17,4993,29011,15437,242,16
4,10,13,1,335,165715,26,48,3409,25587,14085,235,16
4,5,14,0,415,133594,16,19,3044,13778,11244,202,14
3,4,1,1,805,201994,35,10,87,12087,12208,262,14
5,1,6,2,845,193410,36,33,2268,12425,12758,252,15
7,4,11,2,740,155940,48,2,4752,19950,13715,236,15
7,6,10,2,682,202229,26,9,2345,22512,13957,224,15
10,8,10,2,431,132386,24,4,1967,19379,14265,188,13
16,4,14,3,565,187464,14,6,5074,18669,17613,184,16
7,5,7,2,501,159166,38,6,3231,14539,13590,215,15
6,3,6,2,822,166574,16,16,3337,16354,13186,200,14
11,8,10,2,396,126885,19,32,1979,16311,12676,164,14
3,4,7,1,395,124477,5,12,1334,10924,10213,167,12
3,4,2,1,554,98338,14,26,1282,12378,7973,158,11
6,1,9,2,832,123064,10,7,1044,9411,10904,181,14
6,4,2,2,772,105166,23,7,2651,15086,10686,192,12
7,6,9,1,406,206866,34,27,2211,22526,14579,217,16
7,6,12,2,1159,202312,19,7,2424,23711,15291,245,16
6,5,7,2,614,109142,17,25,1419,12473,10594,178,13
5,5,6,1,434,125697,18,13,4609,20079,10169,161,13
7,7,10,3,772,160345,15,20,3934,23789,13403,216,16
10,4,10,2,366,109493,11,5,1048,8744,12127,148,13
5,1,5,1,672,141275,20,12,1255,9804,11190,192,13
3,3,3,1,745,103295,8,10,1119,11826,9081,186,12
4,7,2,1,360,80083,11,5,1606,12521,8552,156,11
14,2,6,2,738,137500,10,5,3957,15736,13804,177,14
7,7,9,2,405,97511,18,6,3564,19218,11208,173,13
1,5,8,0,476,111178,12,0,30,15731,9114,159,13
15,4,8,5,550,199476,21,6,6451,19473,16563,229,16
9,3,4,1,1437,180945,40,5,5084,18709,15260,279,16
6,4,12,2,801,139012,25,41,6744,25408,12140,164,15
3,3,4,1,634,88084,13,8,1260,8451,8986,174,11
7,3,3,2,472,110968,19,13,1891,8978,11709,188,13
1,7,5,0,415,80317,30,17,2148,17019,8518,147,13
4,7,4,2,579,143029,21,11,1,14941,11867,202,14
11,3,9,3,719,124417,22,8,3198,15738,12948,181,14
7,8,2,2,493,93698,17,6,390,12997,11734,164,13
8,6,10,2,648,242200,39,13,1596,16692,15765,225,16
5,4,12,2,841,179525,23,50,16094,18941,15494,241,16
7,1,8,2,917,176496,11,0,3074,14138,13901,222,15
5,5,5,1,569,128379,13,4,2014,16708,10872,201,14
10,1,9,2,684,171979,35,14,811,12368,13772,223,14
4,5,4,1,451,102928,11,16,3318,16000,8973,173,12
0,4,5,0,510,74702,19,0,1934,9924,7150,157,11
5,2,7,2,673,88289,15,11,1195,6860,9369,158,12
1,6,18,0,521,141849,26,37,1912,18111,10892,198,15
4,7,6,1,569,163859,11,16,3842,19002,11799,228,14
6,7,10,2,426,169559,35,2,2170,18753,12508,198,15
5,9,8,1,305,111525,37,13,1961,17764,9721,165,12
8,3,23,3,571,186277,26,45,2723,14257,15227,208,15
1,3,5,0,772,80881,15,31,1239,10097,8305,172,12
8,2,5,2,987,108633,18,0,2019,10018,11565,152,12
7,6,5,2,916,194000,35,12,967,25060,15022,251,15
0,3,1,0,750,95846,12,0,1254,10086,7847,180,12
5,6,2,1,1085,135322,16,45,2549,19091,10899,204,13
11,1,9,1,1251,126399,19,8,1546,10380,12428,169,13
9,5,13,1,751,134148,32,37,3923,26561,13079,180,15
12,8,9,4,603,222728,24,14,2620,17937,17267,218,16
2,7,5,1,372,99265,20,1,1650,15042,8084,161,11
2,6,5,0,413,94134,8,16,665,13680,8209,156,12
3,7,7,0,448,135577,30,5,1743,18231,10460,197,14
7,4,12,3,531,215559,21,8,1674,23792,12975,213,15
3,3,1,1,1097,92383,10,3,1082,11217,9196,169,12
3,10,10,0,250,111419,17,16,2268,16960,9825,163,13
12,7,9,1,840,126874,28,10,3398,22683,13187,176,13
9,7,8,2,449,157471,31,3,2530,24604,13164,227,16
8,4,8,1,521,116150,30,3,1635,13709,11872,165,14
10,5,4,2,895,112897,16,35,6515,25985,12512,155,13
7,6,2,2,772,189486,33,2,3092,24619,13206,230,15
4,8,3,0,386,88454,19,17,2542,19724,8862,155,12
8,2,9,2,567,179976,24,13,3227,13831,13124,198,15
4,4,2,1,621,108238,16,21,1885,14668,8905,148,12
5,6,11,2,516,218919,45,11,4063,25964,14851,265,15
9,2,16,1,507,209872,38,55,3183,13759,14918,205,16
6,5,12,2,463,114365,32,15,0,14054,10636,163,15
5,7,1,2,371,82102,12,8,1760,15305,9710,158,12
2,2,13,1,626,107559,14,35,5179,14005,10674,182,14
2,5,2,0,618,83454,16,6,1269,11402,9105,159,11
7,2,8,2,649,111353,8,8,2393,10835,10205,184,13
1,3,3,0,910,133873,29,6,1824,11596,10154,223,13
5,3,8,1,426,127885,25,6,714,11586,11374,204,13
7,6,9,1,701,226479,21,10,1349,21922,16607,273,16
6,4,12,1,960,174161,41,8,3217,14694,13452,214,15
6,6,8,2,772,113987,28,43,7064,14666,11993,185,13
11,3,13,2,479,139932,12,17,6599,24869,14668,211,15
10,0,5,1,0,118312,14,18,2408,11174,10149,161,12
5,2,11,1,953,144898,17,8,1374,11757,11215,168,13
3,6,4,1,816,94686,18,8,414,11275,8481,163,12
3,2,0,1,890,70735,15,1,651,7581,7896,184,11
14,4,4,2,551,167503,14,5,2083,15478,16049,208,15
1,7,6,0,608,156392,25,0,2717,17372,11446,244,14
21,8,16,4,511,217731,21,17,3448,26083,18335,183,16
7,3,10,2,1084,214043,24,30,4708,16072,14406,263,16
6,2,10,2,903,119490,16,2,3560,12050,11942,145,13
5,6,4,2,501,95877,21,19,5517,21419,9514,155,12
0,7,1,0,401,77909,7,11,1163,13126,6478,155,11
15,2,5,2,429,142556,16,5,2378,13974,12709,172,12
3,3,4,1,847,120089,20,9,806,10816,9022,198,12
0,2,7,0,251,88795,12,0,1096,8633,7065,158,12
10,2,9,1,804,155362,24,29,1356,10036,13347,202,15
1,6,4,0,687,95299,18,39,1410,13955,8321,189,12
6,10,11,1,258,123393,24,28,4997,26074,12012,164,15
5,7,12,1,425,170644,35,9,626,14049,14193,208,14
2,4,10,0,807,288831,35,22,3911,18088,14609,281,16
1,4,0,0,569,81669,5,11,1446,9643,7360,181,11
4,0,5,1,0,123582,13,4,669,8774,10072,214,13
6,2,4,1,721,77849,15,2,1469,11980,8383,150,12
10,4,9,2,387,139786,22,7,2171,17182,11527,165,13
8,4,11,2,517,203994,19,14,1232,18599,14324,227,16
4,4,4,1,1115,153615,21,4,486,16846,10444,200,13
9,5,12,3,376,133128,18,9,3677,17329,12851,186,14
6,9,4,0,338,120509,34,22,833,15397,11365,195,13
11,7,16,4,451,177229,29,34,5166,23134,16366,190,16
11,2,12,2,849,208716,22,31,2324,11079,14935,214,16
4,7,3,1,373,146026,16,11,4072,22089,10374,174,14
4,4,13,1,767,145437,43,22,4814,15129,12653,214,14
12,8,13,4,507,214677,61,42,6700,29706,16316,217,16
6,9,17,1,496,127908,41,55,16786,34453,13147,183,16
6,0,6,1,0,115893,19,22,1638,9589,11218,178,13
3,5,6,1,539,72831,18,27,603,12815,9297,148,11
5,7,7,2,322,126895,16,15,1620,18992,11540,192,13
1,5,9,0,757,97215,37,12,3530,15569,8916,167,12
2,5,2,0,465,132370,17,1,1821,15396,9571,214,13
11,3,9,3,726,171116,27,15,2293,15408,14399,208,15
8,4,14,2,795,187785,26,2,6022,20004,15242,211,16
4,7,6,1,449,169247,22,7,1654,21156,12561,246,15
3,1,5,1,1099,82243,10,0,2035,10358,8431,159,11
7,7,6,2,1114,210241,34,19,835,19104,14054,223,15
5,2,5,1,419,84730,14,15,1607,10512,8425,149,11
9,6,22,3,491,215366,25,25,3722,20645,16196,217,16
8,10,7,2,741,183244,25,21,5193,26681,14800,227,15
1,3,4,0,527,112097,6,0,3185,13861,8790,211,12
4,2,3,1,914,163424,23,3,530,12001,11503,231,14
6,2,7,2,512,127526,24,4,1934,13521,10834,184,13
3,6,9,1,755,177604,25,5,2682,17875,12385,246,14
4,4,11,2,1067,189685,43,19,3508,12759,13382,235,16
2,7,3,0,468,87736,16,15,3923,25956,7890,147,13
25,4,8,4,476,193232,17,18,4429,20081,17973,198,16
0,6,5,0,284,80519,7,8,1903,11759,7894,156,12
2,3,2,0,1162,87795,20,25,475,14278,8301,174,12
1,2,8,0,1143,154575,25,4,437,15402,10987,218,14
1,1,13,0,584,76893,20,29,10147,10607,10006,160,13
10,2,5,3,416,154999,25,14,1486,13236,12487,206,13
7,9,5,1,441,145167,17,27,1360,20997,11770,182,14
10,4,14,2,836,190225,31,20,8409,19647,14392,213,16
6,5,5,2,609,138374,32,28,5005,26528,11764,171,14
8,6,6,3,634,219948,36,30,2850,19103,14431,257,16
2,7,7,0,358,111789,10,9,2110,17162,9546,180,13
6,2,10,1,1020,102454,18,29,1767,15372,10038,149,12
1,7,2,0,336,78568,8,18,839,13272,7323,150,11
7,6,5,1,533,157602,16,22,3356,25659,13047,225,14
8,4,10,3,706,177031,25,20,3672,25802,13188,204,15
8,2,8,1,933,82754,12,21,2188,10399,8360,145,12
3,1,3,1,1181,70701,25,7,831,10927,7938,158,13
2,5,3,0,388,78451,10,8,1034,10254,7593,180,11
4,10,5,1,547,142603,3,15,3078,27533,11080,194,14
7,8,2,1,461,122037,22,2,190,20062,10837,194,14
12,6,12,3,1013,170766,33,15,3551,20572,15138,218,15
2,5,2,0,446,80960,9,13,2284,11644,7981,144,11
2,1,7,1,214,112200,14,23,1648,7352,10033,174,12
4,7,10,1,383,93648,20,22,1453,16640,9835,145,13
2,2,4,1,1174,109548,14,6,2230,17016,9643,160,13
6,2,3,2,597,161683,18,8,3732,15954,11543,189,14
5,11,15,0,612,163453,22,4,3191,30747,12223,176,16
4,10,5,1,400,123198,20,12,2248,18751,9585,156,14
3,2,7,1,182,144184,32,4,999,6494,11632,224,14
11,1,8,1,1365,148090,24,11,3004,13670,12708,190,14
0,10,4,0,378,91052,24,2,2002,20738,7332,155,12
6,12,0,1,220,125560,13,5,1287,26247,10412,164,12
15,1,12,1,1160,237740,27,27,2934,16524,15664,213,16
3,15,6,0,300,169526,21,4,7352,37418,12997,218,16
9,10,9,3,349,109630,23,42,2628,20733,12881,191,14
14,3,16,2,909,150315,32,2,3125,20414,15598,166,16
8,7,10,3,348,127671,17,42,1108,15493,11973,177,14
7,9,4,2,325,93906,20,36,1513,16294,10131,158,12
10,6,6,2,511,102161,12,3,2875,16934,11134,149,12
3,9,9,1,205,159173,13,0,4870,21463,11138,173,14
11,3,10,4,914,110500,19,5,1816,14048,11325,173,14
0,10,5,0,235,82822,8,16,1883,18924,7438,148,12
2,10,4,1,440,215867,35,5,4028,26405,13046,229,16
4,1,1,1,1137,108362,10,10,1537,5668,8949,170,11
8,6,12,2,409,174139,22,2,5086,20115,13695,170,15
6,4,2,1,705,167003,20,13,1389,13952,12370,248,14
15,3,9,1,280,197276,19,1,3272,15600,17257,241,16
2,7,8,0,299,120199,30,50,547,16030,9335,182,13
2,9,6,0,596,99803,18,0,1193,17041,9024,175,12
6,6,11,1,887,134395,17,3,3312,18535,12372,184,14
0,5,1,0,379,86753,11,8,2337,14657,7256,165,12
3,1,4,1,538,111375,19,1,468,7188,8989,166,12
6,3,8,1,404,103577,17,2,1519,9651,10671,178,13
3,7,5,1,397,114390,19,15,276,14158,9763,174,12
3,3,11,1,673,100332,24,37,2242,10029,10165,163,13
6,6,9,2,317,116268,20,0,3179,15277,11621,185,13
2,2,8,0,469,100069,14,9,1341,9594,9133,177,12
2,3,2,1,612,102385,24,34,962,10370,8842,195,12
10,2,15,2,634,145145,21,38,1183,15081,13834,180,14
6,4,6,1,417,152073,16,7,1775,13213,12316,219,15
4,2,5,1,1585,223090,24,45,2456,15533,12679,279,14
17,4,10,3,954,214594,24,2,5161,17505,18822,249,16
6,8,7,2,433,129143,14,8,1527,17787,11543,195,14
6,5,4,2,741,187933,27,37,3448,15694,12857,229,14
3,4,17,1,738,114742,22,34,16514,15740,12084,195,14
4,3,1,2,638,93674,12,0,1986,8499,9240,184,11
1,3,6,0,448,66557,16,21,0,6874,7064,156,11
6,4,5,1,800,178001,26,1,1638,13643,14026,258,14
3,8,11,0,431,118474,18,18,2894,19293,9688,179,13
1,7,8,0,548,84040,15,2,1295,19278,7858,163,13
11,4,9,3,333,139311,13,16,5897,17021,12875,164,16
9,4,4,2,702,208733,17,22,1824,16859,15103,251,14
3,7,4,1,540,110667,12,0,3918,18450,8493,143,12
9,3,8,3,708,177652,21,7,649,10292,13696,204,14
5,8,10,2,324,163146,26,12,1119,19852,12324,191,15
3,7,7,1,588,100176,22,5,2186,18306,9317,156,12
6,6,6,2,659,135569,18,21,2466,16552,11355,186,14
5,5,10,1,548,173536,14,5,1992,20198,12993,191,14
6,5,2,1,716,129454,13,0,1498,16381,11199,203,14
5,4,7,1,605,137525,13,27,2239,15116,10585,197,13
10,2,7,2,703,122540,22,16,2677,14487,12040,164,14
8,2,3,2,584,120626,12,8,1562,8235,11966,218,13
3,7,6,0,808,90175,30,35,1530,16755,9081,167,12
7,4,8,2,604,182317,17,20,1922,13927,12990,213,15
13,2,16,2,1007,249067,17,47,5897,21664,16177,225,16
5,6,8,1,663,208339,18,31,1875,20806,14338,230,15
3,3,6,0,378,103887,12,0,661,9594,9146,159,12
16,6,6,4,518,218596,32,16,4961,22320,19083,242,15
11,5,5,3,715,215720,27,26,4875,22413,14453,233,16
9,11,8,1,271,203736,24,9,0,19070,14033,161,15
9,5,13,3,538,215716,18,3,4278,20551,16556,228,16
2,7,6,0,540,182307,16,13,1006,16162,11389,234,14
3,3,6,0,655,91057,14,5,733,8046,8882,170,12
3,4,6,1,549,113266,8,13,1893,11447,9315,167,12
4,12,6,1,343,154012,15,36,1209,23024,12135,194,15
2,3,9,0,705,119236,14,35,1779,11722,9886,178,14
4,2,5,1,1277,236183,16,15,2088,15220,13403,297,16
1,7,8,0,419,71186,12,62,8974,18488,8459,165,12
4,5,17,1,575,125952,34,25,3791,16812,11394,176,14
7,4,11,1,511,116074,21,14,2044,12156,11506,174,13
2,5,4,1,803,138294,16,19,2628,14064,10518,223,13
11,7,8,4,441,206385,14,23,2061,20337,14757,229,16
8,7,12,2,469,201758,25,9,3525,20740,14951,234,16
4,2,1,1,532,111697,14,2,0,5888,10157,193,13
1,4,3,0,496,80774,12,2,1515,10405,6856,164,11
3,7,2,1,362,174246,23,7,3991,24550,11595,204,14
11,5,11,2,670,158592,20,23,2508,15073,13927,221,14
6,2,10,1,841,125585,25,21,3121,12672,11215,180,13
5,5,3,1,532,109088,14,3,1050,11856,10242,196,12
4,3,8,1,1047,162803,34,10,1929,12588,12702,237,15
7,2,8,1,1479,160867,19,33,2344,11258,12933,227,14
12,5,18,2,762,143992,17,18,4088,17187,14130,150,15
7,10,10,2,283,148104,21,6,0,19948,12277,188,13
4,7,2,1,442,77969,8,6,2319,16082,8546,157,11
5,2,6,1,813,131439,19,13,2017,14579,12013,176,12
1,6,3,0,554,148480,19,7,570,15434,10089,186,15
8,1,5,1,764,104526,10,7,3123,11549,10514,172,13
8,2,13,1,253,150688,16,13,2448,10513,12894,208,14
2,6,6,0,532,106198,11,1,508,13785,9175,182,11
3,3,4,1,779,107746,23,8,779,13459,9528,166,12
7,2,7,2,916,228889,37,11,2798,12944,15297,271,16
3,1,1,1,1330,116854,12,6,1936,9665,9163,193,12
3,2,10,1,1015,188044,20,6,1460,11730,12764,237,15
3,6,9,1,432,113007,33,33,2405,15489,10571,195,13
12,1,10,2,1227,173287,23,25,2427,11086,13489,205,14
1,1,11,0,669,85030,35,50,10948,11615,9355,171,13
0,1,1,0,1415,90428,11,6,2270,11812,8669,205,12
10,7,7,4,380,138376,12,11,2750,21008,13101,185,14
2,4,9,0,602,159785,18,27,3468,12366,12243,200,14
0,5,9,0,716,82558,18,26,6140,13074,8171,154,13
8,11,12,1,702,124250,18,8,976,28853,12447,160,13
22,7,14,4,560,188749,40,10,8214,26331,18721,215,16
3,6,7,1,469,89812,12,17,934,13671,9015,155,12
9,2,6,3,868,168359,25,16,1442,8202,13326,199,15
4,2,7,1,656,85810,17,21,5506,7850,9364,156,11
6,1,7,2,898,113040,24,4,2067,10956,11391,189,13
14,3,6,4,677,234859,22,11,4374,19278,16833,249,15
6,6,10,1,478,125060,13,4,2786,20170,11084,144,14
4,0,8,1,0,145847,16,8,2306,8537,10862,208,13
0,3,2,0,610,106505,16,7,931,6840,8567,192,12
4,10,17,0,412,148750,13,11,4096,26393,13386,205,15
4,4,6,1,470,164799,24,1,4632,18458,12601,235,14
8,3,11,1,551,180664,14,11,3572,17563,13925,207,14
4,4,10,1,501,78499,21,4,1517,14483,9966,162,12
5,4,6,2,1027,156251,26,17,2686,16194,11392,197,15
11,4,17,3,515,183781,21,33,2985,14041,14407,209,16
6,4,11,1,507,104745,20,33,3626,14898,11074,148,13
7,0,14,1,1404,108060,16,26,2112,6672,11876,189,14
0,5,3,0,605,87267,16,28,1374,11006,7311,188,11
3,5,6,0,279,157882,14,6,921,14368,11078,211,14
9,4,8,2,520,174340,20,10,4115,18014,13126,215,15
6,4,20,1,521,138371,36,41,3334,16719,11790,178,15
5,7,18,2,821,122471,16,75,16062,24580,13153,169,14
18,6,12,6,462,173349,29,20,8290,27535,16454,189,16
8,7,7,2,631,188679,15,11,3662,25308,13624,222,15
6,3,15,1,691,188850,26,24,4781,15384,13517,190,15
3,8,9,1,578,144883,18,4,3463,22784,11454,249,15
18,4,15,4,547,255854,36,45,7500,21095,18409,230,16
9,7,5,4,473,160353,15,16,3825,18359,12716,191,14
9,1,1,2,1040,118011,8,8,2165,15274,11945,175,12
0,3,2,0,456,73476,14,0,578,9566,6374,167,11
5,2,1,1,750,159497,11,0,1581,15292,12753,249,14
0,2,5,0,736,103639,13,1,1126,8753,9299,186,13
1,7,6,0,517,81735,24,6,1574,13662,8408,183,11
14,4,14,2,752,192097,13,8,1458,19604,15543,200,15
3,10,3,0,319,118622,21,2,3197,22910,9232,167,13
8,2,8,2,801,182476,44,7,2196,15892,13398,246,15
1,8,4,0,309,189335,46,30,1967,18942,12096,233,14
5,7,12,2,764,120863,19,30,4473,22319,10536,172,14
9,4,14,2,1010,181506,22,11,3458,21997,14252,219,16
4,8,16,1,391,108911,16,12,4495,22317,11213,168,13
16,3,12,3,753,270581,32,31,6495,20755,18967,216,16
4,7,9,2,501,142552,25,19,2764,17879,10581,175,14
6,10,1,1,590,145891,9,18,3405,25107,12109,204,14
1,3,5,0,691,71751,11,17,7844,12728,8049,162,12
5,2,5,1,1082,146617,17,16,2338,11469,11111,219,13
8,5,10,1,967,236721,39,7,5868,24242,17517,256,16
5,7,8,2,626,163959,24,26,2102,19266,12563,217,15
6,0,7,1,0,126618,14,18,1717,6123,10100,158,12
6,3,9,1,129,102765,18,1,1187,6423,10534,151,13
2,3,4,1,555,101974,11,16,2134,12194,8242,176,11
3,1,4,1,272,125089,24,20,940,7270,9810,204,12
8,4,3,2,505,108879,17,0,1482,12727,10718,165,13
5,4,3,2,450,88676,14,1,1627,11992,9890,162,13
2,5,3,0,756,77925,8,3,2865,18134,8142,157,12
5,4,10,1,812,119836,18,3,1537,14490,10646,188,14
5,8,12,1,548,223901,29,12,2137,29538,13004,234,15
3,5,11,1,880,145695,35,8,443,17604,10678,196,14
5,6,18,1,839,153260,14,14,3648,23444,13150,188,15
3,8,4,0,351,89186,15,1,1435,18149,8125,150,12
5,7,14,1,302,111798,31,30,1589,16638,10853,157,13
14,4,6,4,642,155736,24,23,1343,16509,14594,188,15
11,8,10,3,474,180499,26,12,6207,28901,15151,179,16
9,10,17,3,420,144595,33,12,5204,25423,13652,163,16
2,0,4,1,0,56216,14,23,4661,8632,7303,148,13
2,1,0,1,982,129021,17,11,1916,7245,9358,199,12
5,3,5,1,830,133138,9,5,1727,15059,11308,196,13
2,3,5,0,540,112117,25,27,1512,9732,8164,175,12
5,13,5,1,251,154172,29,23,2177,25743,11986,189,15
5,5,7,2,570,104277,26,7,1359,13188,9986,171,13
2,5,5,0,446,98647,24,38,1592,13163,9368,195,12
6,5,12,2,774,163905,24,51,3993,20634,13387,221,14
3,7,13,1,443,147479,27,3,200,18704,11334,199,15
3,1,6,1,297,90266,21,14,8859,12322,9566,175,12
3,10,11,1,858,231061,35,44,3715,26685,14264,231,16
5,8,2,1,341,115668,20,5,1537,16470,10193,169,11
5,6,10,1,471,151102,25,19,1942,13489,12139,188,14
6,10,13,2,348,126744,22,43,3203,21097,11733,182,14
5,7,11,2,467,119329,17,20,2847,14967,10571,181,14
2,6,18,0,464,159027,31,38,2373,20165,12931,193,16
1,6,12,0,586,128749,29,22,5981,25555,10913,197,14
0,6,2,0,628,60295,34,28,4407,15209,6926,162,11
10,1,13,1,747,140820,22,20,3342,15813,12711,174,14
8,3,10,2,847,132656,33,23,10143,20522,12836,194,16
6,6,5,2,490,150409,19,6,995,14640,12708,207,14
2,5,9,0,274,108224,21,28,10174,19024,10236,192,13
6,5,8,0,278,114750,21,6,2532,15705,10987,162,14
5,0,10,1,0,172260,33,17,3190,8821,12883,270,15
9,3,5,3,347,181989,17,0,200,15663,12710,198,14
5,6,3,1,546,127210,24,31,3124,15129,9885,173,14
9,4,7,2,749,119050,32,23,11681,15435,12965,197,14
4,6,5,1,404,119162,22,15,2071,15854,10388,204,13
10,6,9,3,573,154032,16,9,4131,19132,13650,184,15
8,6,10,2,455,190041,24,49,2987,24599,13813,238,15
6,3,16,2,567,93522,17,29,8375,12051,10968,167,13
6,5,7,1,436,112479,22,6,1804,16969,10176,188,13
11,4,10,1,690,176137,23,25,3975,14772,12943,214,15
5,4,8,1,970,115580,15,3,1994,16061,11371,216,14
1,7,2,0,478,88462,6,18,2621,14781,6924,151,11
5,3,9,1,696,228771,52,30,4184,19322,15285,257,16
6,4,8,1,1371,181852,30,7,1776,17296,12666,250,16
4,3,6,1,1090,181862,19,10,1371,9792,14134,252,15
4,2,3,1,794,102441,16,2,1808,10861,8903,184,12
5,6,9,1,531,144219,12,24,12363,32797,13169,209,15
4,13,6,0,227,128744,23,34,2755,25632,10532,173,14
6,3,7,1,949,129002,22,17,2265,10926,10147,207,12
1,3,7,0,425,85766,12,8,1580,9109,7881,155,12
6,6,3,1,415,71226,8,3,814,11184,9022,146,12
8,4,5,1,737,145881,12,8,3529,17443,12827,208,15
5,5,23,2,1158,105719,47,45,17796,18648,12520,163,15
3,3,6,0,1363,210482,21,2,4268,22257,12948,277,16
8,1,5,2,1299,165909,39,25,10462,15358,13998,270,15
12,0,2,1,0,120311,22,10,3057,7969,12320,205,13
13,9,16,2,469,221811,27,7,4321,28410,16454,217,16
7,7,11,2,264,196295,26,5,5021,23048,14083,222,15
10,5,5,3,659,191779,35,15,4631,18633,13628,192,14
18,5,3,3,454,221772,29,21,461,17883,17459,219,15
2,7,6,0,511,128490,11,11,1386,17705,10005,205,14
8,1,7,2,1162,139903,19,24,1019,8026,11882,193,12
4,5,7,1,570,118299,22,0,1641,14508,10706,207,13
8,3,10,3,769,139947,25,10,2287,14967,12800,191,15
4,4,4,2,513,81352,13,3,979,10515,8230,145,11
7,0,4,1,0,115685,19,11,1558,6537,10353,149,13
5,7,3,1,406,77064,19,3,249,14256,8290,163,12
12,3,8,2,436,120228,10,7,2550,11698,12941,172,14
3,5,6,1,409,102330,16,12,1859,12394,9324,157,12
8,11,9,3,215,195070,27,31,2616,25650,14372,213,16
2,4,14,0,600,133614,19,2,2384,13823,11098,167,14
9,8,5,2,397,139162,18,6,2900,22286,11950,198,13
10,1,9,1,1459,179369,21,2,1895,12786,14090,217,15
2,7,2,0,508,91608,19,1,932,15852,8841,173,13
5,6,2,1,361,87070,30,7,563,14340,9208,172,13
9,3,9,1,423,90533,25,4,2110,8289,11619,153,13
9,5,9,2,358,110837,30,18,2155,12753,11653,169,13
8,6,6,3,306,89649,10,2,570,13582,10149,149,12
