stats.kills,stats.deaths,stats.assists,stats.killingSprees,stats.longestTimeSpentLiving,stats.totalDamageDealt,stats.visionScore,stats.timeCCingOthers,stats.totalHeal,stats.totalDamageTaken,stats.goldEarned,stats.totalMinionsKilled,stats.champLevel
4,5,1,1,489,92266,21,13,8285,21284,7227,21,11
3,3,10,1,554,159149,18,15,8526,18262,9748,45,14
4,5,5,1,526,98470,19,17,2020,23024,10122,165,13
5,4,5,1,929,133558,26,27,7519,22350,9749,31,12
7,6,9,1,653,149024,31,28,14001,32114,10151,20,14
3,8,7,0,307,97125,25,16,4497,20723,7991,21,11
5,3,13,2,524,130667,17,14,9386,20248,9637,25,13
20,4,9,2,728,158889,11,28,18305,31093,14245,55,14
2,8,5,0,265,83744,21,21,3886,27614,7939,27,10
3,4,9,1,520,140412,23,9,12271,23697,9805,30,13
11,4,4,4,460,165480,29,8,9250,19239,12205,38,14
7,6,0,2,700,104947,24,1,9192,19731,9389,30,11
9,4,8,3,685,159513,20,13,13119,26563,10886,24,14
3,1,6,1,1376,136015,34,19,8305,19818,8981,20,13
1,4,6,0,554,91983,34,18,835,8372,9777,188,12
2,3,4,1,1024,120444,33,4,11872,22786,7652,28,12
6,8,4,1,284,142928,21,20,6052,22448,9499,75,13
11,6,6,5,473,163219,34,20,13336,29860,12054,42,14
5,5,11,2,309,164912,33,4,16920,26270,10295,25,15
15,7,15,4,723,182445,37,7,15922,28926,15182,38,16
8,10,12,2,256,141837,28,10,18900,29576,11734,23,15
8,10,6,1,594,221006,43,6,17926,37336,15637,53,16
3,2,11,1,1173,188178,23,20,9857,23134,11659,51,15
8,6,8,3,356,157505,22,13,7372,23868,12127,20,16
18,5,24,5,435,191057,28,11,34880,40891,15943,70,16
9,8,7,3,220,196514,18,33,5839,24538,13204,73,15
6,5,8,1,597,134373,17,14,4494,19098,9998,45,13
11,2,10,2,1055,173804,21,18,12513,22287,12948,46,16
8,2,5,2,687,220581,14,20,6627,19661,12175,83,16
2,6,2,0,608,90216,10,7,4494,16084,7809,63,12
6,7,10,2,419,121503,20,17,6804,25481,9917,24,13
4,3,12,1,610,28319,51,23,1738,16483,7650,28,12
20,2,8,3,722,187970,41,6,20355,27183,15109,48,15
6,7,4,2,566,101243,16,5,7184,21499,8602,20,12
11,6,3,4,629,145901,15,35,6831,38930,13350,170,15
4,12,16,0,249,175763,25,26,11289,33349,11466,42,14
5,3,12,1,647,162684,25,25,8867,20760,11090,26,15
1,5,6,0,467,160297,21,13,13460,29963,8239,20,13
8,5,5,2,951,210904,31,26,6248,20860,12480,52,14
2,6,17,0,575,140636,34,26,8705,28115,9475,41,14
10,4,7,3,521,109039,13,22,1662,25339,13736,182,15
7,8,4,2,428,95829,17,13,1913,23687,10528,147,13
9,5,7,2,639,188652,19,31,8966,28088,12298,54,15
14,3,9,2,968,161872,39,30,18279,31142,13861,40,15
10,9,11,3,610,186151,40,4,18862,36652,14057,38,16
4,13,8,1,366,202544,21,21,11156,37152,11354,44,15
6,4,14,2,780,177913,45,14,22708,42186,12512,41,16
16,4,5,3,462,153292,10,13,1013,12279,13396,156,13
7,3,5,3,664,130287,15,18,11911,22524,9702,43,13
6,6,3,1,595,145086,23,22,8664,26184,10177,46,14
6,3,9,1,639,148274,23,6,14054,21220,10601,23,13
4,2,3,1,790,101437,20,14,804,9852,8080,126,12
3,6,5,0,605,102207,26,23,11765,28912,7452,30,12
4,3,10,1,545,170813,25,6,11788,23749,10874,27,15
15,2,7,3,447,220433,26,4,23308,27000,14021,42,16
5,6,3,2,671,141304,20,23,5314,26909,11727,198,15
7,7,6,2,394,123660,34,20,4909,23467,10178,41,13
2,8,9,1,515,146533,25,35,5083,18902,9468,37,12
11,3,11,3,566,159497,9,11,13171,22662,11872,35,13
11,6,5,3,468,145011,25,12,6106,17460,11942,39,14
4,8,2,1,451,143496,23,15,4231,24335,10555,207,14
3,8,3,1,440,157810,29,32,8447,29902,9491,37,12
8,2,13,2,856,193936,23,14,9623,18671,12765,47,15
8,6,8,2,556,176860,16,19,15653,31468,13100,48,14
10,3,12,3,603,224590,33,31,17660,31758,14562,45,16
9,5,15,3,784,163268,44,24,7848,21345,12711,49,15
6,11,3,1,286,150067,25,12,12879,27326,10672,37,13
11,12,9,4,308,143490,14,22,13589,35652,13794,41,13
17,8,17,2,726,196805,25,26,15921,37110,14449,49,15
2,8,13,0,341,180663,23,5,14681,29086,10993,32,15
3,6,10,0,602,93726,17,5,7975,18516,7914,26,12
5,2,5,2,794,98281,18,2,1877,12943,9877,180,12
8,3,13,3,666,182918,32,15,8915,25486,11284,48,15
13,6,12,5,525,209582,34,20,10870,24605,15105,39,16
7,8,4,3,558,202365,36,4,15524,33704,11743,48,15
10,3,14,2,1022,215045,32,13,9911,21963,14288,66,16
5,8,6,1,387,204366,29,3,17946,30277,11341,48,15
5,5,1,0,514,204654,26,16,7665,21428,11892,25,15
7,6,6,1,354,148920,21,13,5499,23161,13326,159,16
10,4,8,2,960,142436,34,9,8971,25244,13127,44,16
12,5,12,3,483,138327,17,13,6502,27153,12571,31,14
1,9,10,0,340,17076,46,35,369,15959,5629,27,10
6,0,8,1,0,190499,67,40,20659,26378,11883,27,15
5,6,5,2,498,100369,50,18,6893,23481,8552,34,12
9,11,6,2,378,124384,33,23,13309,40215,11893,43,15
8,7,10,2,441,135309,14,12,10188,21401,11441,20,13
3,3,8,1,669,165018,10,13,5793,15150,9576,32,13
15,3,8,3,720,126826,14,30,2383,26656,13002,148,16
13,6,15,4,370,168084,18,25,11253,23203,13839,56,14
0,10,3,0,331,115847,20,8,6978,24918,6105,26,11
5,5,0,1,549,64419,10,19,2649,17965,8264,126,12
3,0,18,1,0,108860,23,14,6971,17337,8593,20,12
8,3,11,1,398,139326,18,23,17354,27987,10617,24,13
5,4,4,1,384,115957,12,16,6694,16988,11222,154,14
3,5,7,0,428,76720,26,17,4897,21150,7101,26,11
11,2,16,3,809,180932,94,43,16904,23803,13950,54,16
3,8,5,0,463,134412,31,37,33229,43076,9614,36,14
12,7,5,2,806,241473,48,14,14812,35951,15658,59,16
1,7,12,0,565,18812,65,23,7710,20151,7782,34,14
6,2,18,1,751,167052,30,18,9688,20355,10495,54,13
4,5,5,1,595,101268,22,20,8403,20661,9325,48,11
4,2,5,1,582,194054,73,1,21241,23710,10809,33,14
4,4,2,1,779,148973,18,5,8812,18432,9114,38,12
9,2,3,2,668,176507,29,5,8429,17515,11822,30,15
4,5,2,2,626,127163,28,1,9962,18544,8148,21,11
5,5,7,1,448,182600,38,1,17355,26870,11567,25,15
0,8,10,0,379,116133,17,20,3406,17600,7363,27,12
0,9,7,0,273,59562,20,10,3477,16297,5238,21,10
11,3,9,3,742,128096,22,7,5254,14527,10466,25,13
18,1,3,1,389,144969,11,13,7303,19265,15413,169,14
2,8,5,0,609,123269,20,13,4152,21592,8364,27,12
13,4,10,3,336,134074,22,12,18876,29989,11184,20,14
10,0,4,1,0,229009,45,14,9015,16548,13636,46,15
3,4,1,1,513,106248,14,9,5863,13531,7148,25,12
4,1,7,1,201,175465,30,15,9920,18516,9141,24,14
3,5,8,1,944,226018,25,10,13792,29899,11946,65,15
11,1,2,2,497,199478,22,24,11846,20381,11498,50,15
4,6,2,1,297,117641,10,14,5157,15847,8271,40,12
11,4,9,4,773,197831,32,11,13798,29201,13742,43,15
5,2,19,1,1078,172429,27,24,11871,22890,12362,20,15
4,2,14,1,602,162576,21,9,13380,21980,9968,39,13
0,2,2,0,701,142582,21,23,4543,13730,7452,56,13
9,4,10,2,848,235892,19,30,8194,22809,13087,72,15
2,5,7,0,599,120897,35,16,11733,23243,8942,25,13
9,6,13,2,745,188456,41,6,6353,27120,15340,219,16
6,7,13,1,417,122365,23,22,7273,23497,11489,58,15
2,8,12,0,553,206192,33,33,5781,27091,11739,50,15
8,6,6,2,481,168260,31,7,19673,30010,11459,32,14
7,3,6,1,632,133592,21,5,9694,24454,9995,29,13
3,6,5,1,588,108622,25,3,11376,23596,7696,43,11
0,6,6,0,426,15681,21,17,898,11149,4629,26,9
4,7,1,1,257,131520,32,0,8694,22467,8071,44,12
20,1,7,2,252,167446,22,27,5440,12146,15637,36,14
2,4,1,0,470,128319,20,6,6327,20610,8291,23,12
4,5,2,1,561,147682,21,10,4756,14430,9683,39,13
6,2,8,2,595,147472,17,15,10108,19582,9855,33,13
7,6,4,1,885,174542,25,5,13756,26439,11234,21,14
3,1,7,1,877,164549,22,14,8933,24345,10323,32,15
4,5,3,1,422,95141,32,15,5221,13441,8115,28,12
4,3,3,1,725,76652,14,20,278,12871,7951,141,13
6,5,9,3,492,160037,29,17,5317,15172,10636,46,14
7,6,8,1,397,140034,72,33,8946,25409,11568,32,14
8,7,6,3,538,229864,41,19,9474,26360,13970,32,16
4,9,16,1,422,155987,23,19,8361,28569,11225,50,15
9,2,6,1,249,142536,23,6,15360,24373,11202,26,14
2,5,7,1,641,140202,24,21,9717,22379,8121,28,12
4,5,5,1,615,123351,29,2,1242,14863,9582,181,13
11,11,11,3,263,84824,26,32,10446,33735,11105,30,12
10,9,18,3,362,122738,22,18,15434,33996,12161,30,14
4,9,7,1,469,170321,32,26,8057,37898,11452,26,15
17,4,7,3,756,182912,47,21,10847,35340,15324,29,16
6,7,8,2,396,210968,51,44,8580,28659,13465,79,16
7,4,4,3,733,158087,20,7,10930,22451,11114,38,14
3,7,8,0,457,161053,12,21,8639,28104,9817,47,14
7,6,10,3,585,177106,14,39,9682,29675,12187,59,15
5,2,11,1,1278,199406,92,7,9705,22632,13107,83,16
4,8,5,0,320,139249,37,16,5252,19113,9970,31,13
7,6,14,1,316,140717,29,6,9322,23114,10969,31,14
7,3,3,2,1240,201737,30,14,14019,28774,11867,63,15
1,2,17,0,619,387931,33,23,6180,10002,10867,20,15
6,3,9,2,610,151661,35,1,13486,20610,10122,36,14
10,9,4,3,276,174063,22,22,9378,27308,12553,54,14
2,7,1,0,694,102021,19,14,9842,29804,6853,36,11
4,1,2,1,810,193295,33,18,5746,15409,10772,40,14
3,0,7,1,0,130067,13,11,14224,20255,8594,24,13
6,4,4,1,609,187193,32,18,5465,20694,11858,73,14
18,1,5,2,878,204682,26,5,19507,22089,14745,28,16
4,5,3,1,620,104741,15,2,10592,20290,7544,20,11
19,4,13,2,1199,219136,39,23,23236,43810,16625,47,16
3,8,9,1,325,183302,31,37,6001,26460,11025,44,15
5,10,8,1,312,36604,118,21,782,23017,9565,58,12
2,8,3,0,314,97030,7,14,3164,16803,7314,38,11
6,1,8,1,977,121895,16,18,12074,19540,9940,26,13
5,2,1,2,608,125231,18,5,818,9521,9636,134,12
5,5,4,1,391,71495,17,21,2619,11341,7219,34,11
5,1,4,1,469,173230,27,8,14731,24374,9948,31,14
2,4,5,0,755,126377,16,12,6637,25390,10380,147,14
4,6,9,0,436,137022,25,18,6300,26676,9591,37,13
11,5,10,3,679,206354,34,20,10365,20455,13510,33,15
6,2,5,2,491,93984,19,17,5601,14297,8093,51,11
8,6,11,2,249,194069,31,8,12909,34185,13325,44,15
0,8,4,0,367,130186,29,12,10555,29081,7340,20,12
3,6,5,1,361,130525,15,19,8439,24339,8055,22,13
4,1,10,1,1072,116609,39,25,11847,18930,9274,22,12
14,5,13,2,445,159158,42,4,15207,23306,14478,32,15
0,7,6,0,471,143263,35,17,6757,19489,7881,29,12
11,3,22,1,1079,179987,34,25,10386,32651,14516,60,16
5,13,10,1,228,145898,25,28,7159,29999,10069,56,14
4,3,0,1,642,134399,19,8,4655,12400,8751,33,12
4,0,6,1,0,127615,72,18,15222,18344,9216,20,13
1,3,11,0,349,160840,22,10,10219,17149,9395,32,14
3,3,7,1,469,206645,22,13,11567,22434,10811,49,15
4,3,2,1,489,80179,18,5,4065,13676,6751,24,10
5,1,2,1,213,136135,23,5,8887,16065,9161,32,12
2,7,15,0,457,179901,25,33,16322,35898,11033,40,16
8,6,5,3,739,166523,47,25,9388,31318,12786,28,14
8,6,17,2,623,210196,36,19,14106,27702,13520,60,16
8,4,12,2,606,187973,31,20,10440,22470,12909,20,16
6,6,7,1,567,163919,45,13,9758,30620,12136,31,15
7,3,16,2,706,164072,22,17,10767,24902,11212,37,15
3,11,2,0,339,140847,29,15,7614,28371,9015,37,12
5,4,11,2,682,226924,34,30,14103,31359,12259,47,16
3,5,4,0,698,154045,38,27,10254,22313,10383,45,14
7,10,20,2,531,174107,83,30,10134,33327,14070,36,16
6,1,8,1,227,196172,20,16,10861,15568,11341,35,14
2,3,2,1,766,83768,16,4,3652,13657,6468,22,10
9,6,9,3,529,180215,62,9,19841,35511,13219,33,15
8,2,8,2,759,138812,27,9,13798,18489,10689,30,13
5,5,3,2,598,134402,39,13,10983,25004,9825,24,12
7,5,7,1,497,171246,31,9,10516,21519,11679,42,15
7,3,11,2,828,32190,93,22,2696,17113,10111,37,12
8,4,0,2,829,143148,30,21,4964,25897,11312,27,14
7,1,14,2,1126,192715,41,16,7980,16023,13217,54,16
1,7,12,0,417,143573,26,35,18582,40180,9222,46,14
12,6,18,3,572,163487,35,28,4663,22498,14981,206,16
4,3,16,1,910,171239,45,16,12224,33486,12127,37,15
14,2,9,2,809,175819,29,2,12930,17813,14087,51,14
3,9,5,1,245,70644,18,12,4748,21287,6837,24,10
8,3,6,2,1188,121369,42,27,7686,15962,10791,48,13
9,6,9,3,490,157800,22,5,2297,15973,13529,208,15
6,3,10,1,607,127272,22,21,10385,19909,9833,20,13
5,8,4,1,355,142534,17,18,3708,20882,10150,84,13
3,4,7,1,557,214785,59,0,17562,27509,11366,38,15
3,1,8,1,229,129946,17,17,10984,16863,8302,32,12
8,4,6,1,1233,174863,24,24,8657,29483,12823,96,16
3,8,8,0,652,172418,38,4,12179,27613,10537,20,14
10,5,19,4,636,171391,20,19,7723,21088,13058,22,15
10,8,10,3,358,200580,19,31,7012,29173,13635,68,14
4,6,19,1,415,153981,15,8,10225,20684,11174,25,14
5,3,7,1,686,121617,24,25,10125,18905,9609,41,13
17,3,13,3,486,134538,22,23,8050,27696,12763,32,14
9,8,3,3,349,126048,15,24,12214,29826,10888,33,12
3,5,6,1,646,173294,41,13,13999,31621,10529,32,14
8,5,6,2,822,173469,24,15,5791,18715,12139,34,15
15,9,12,4,413,176149,21,20,10525,27561,13755,52,15
0,2,11,0,368,126210,24,14,15876,21493,7717,21,13
6,7,12,1,568,177858,58,1,19098,27360,11645,48,15
2,3,7,0,1203,169373,31,3,5401,23095,12696,235,16
4,2,8,2,965,166166,17,12,15377,27350,10535,38,14
5,6,2,0,337,145128,30,4,13353,23001,9229,29,13
5,0,7,1,0,191195,16,2,15811,19587,10597,29,15
1,4,2,0,605,129468,32,15,6074,15789,7232,21,11
6,2,10,1,973,152675,25,12,4794,14191,10497,41,13
6,6,6,1,421,106539,15,7,8599,22301,8524,46,12
9,3,5,2,465,128821,23,3,8441,15890,10423,36,13
10,4,2,4,449,133785,24,9,4653,17359,11185,54,13
5,1,4,1,867,118794,17,8,2340,17044,11962,172,15
7,3,10,2,652,151621,31,15,4149,12340,10711,38,14
10,2,6,2,1059,175369,20,6,13621,19321,12232,26,15
2,9,11,1,221,105709,12,2,11285,24235,8271,34,12
12,3,8,3,956,161409,19,24,14109,28374,12508,39,14
8,1,14,2,996,164001,31,13,7447,13539,11744,33,14
5,5,4,2,377,101475,18,2,10112,18685,8018,25,11
5,1,10,1,367,135534,17,15,17318,25725,9968,20,13
0,7,8,0,471,84805,18,3,9303,19746,6606,37,10
5,2,13,2,498,169697,29,10,6920,13360,10815,26,15
2,4,1,0,829,131391,26,2,9839,19874,7947,30,12
8,3,8,2,470,168451,9,14,12522,26750,11456,108,15
14,3,9,3,575,141949,30,12,7463,17663,11396,42,13
1,5,4,0,408,129298,36,1,10327,18078,7970,21,12
9,6,6,3,473,130231,24,19,11884,29408,10728,21,13
6,4,15,1,616,147397,13,25,9132,22251,10376,39,14
7,9,14,1,373,166381,29,21,12889,40310,11839,33,15
8,4,13,2,601,119294,17,20,7691,27451,12071,179,16
3,2,6,0,536,153686,31,20,7371,18141,10171,39,14
8,6,3,2,450,121219,21,16,4827,23072,10196,29,12
9,1,6,2,1129,235567,20,13,5672,13545,12824,56,15
13,4,10,3,483,181498,37,25,16140,31344,13977,40,15
4,5,13,1,401,204551,28,19,6710,20645,11523,57,15
0,7,1,0,321,78829,10,17,3345,15120,5583,29,10
10,3,3,4,522,144766,16,14,5448,17760,10913,28,13
4,2,3,1,556,90517,15,14,1141,16344,8197,157,12
7,1,14,2,391,149397,29,8,10515,14909,11482,41,13
5,2,5,1,575,114010,31,5,4911,17195,9715,25,13
7,6,2,1,454,203890,40,0,12703,31021,12176,63,15
4,4,7,1,764,185862,48,17,10747,30547,11957,38,15
4,7,6,1,748,38435,74,16,1348,18421,8800,50,12
15,4,5,2,800,187277,17,5,15306,24213,13409,38,14
5,5,9,1,431,168162,28,8,8073,19953,11104,58,15
4,9,7,0,448,167022,21,21,5747,24396,10190,36,14
2,6,9,1,773,169410,30,14,7222,25772,9147,56,14
14,5,10,3,515,168731,25,14,13800,25177,12594,21,15
2,0,10,1,0,123562,20,15,14131,20272,8690,32,13
3,5,2,1,506,109653,17,10,5549,16844,7601,23,11
6,3,4,1,487,134938,20,1,13020,19314,9404,24,13
2,3,8,1,247,62950,26,22,4139,12028,7248,132,14
8,7,17,3,489,158885,20,10,5402,23504,13534,154,15
4,6,15,1,758,130836,25,48,16943,36837,10316,37,13
10,4,4,2,322,132194,17,9,5133,13988,10462,31,13
17,6,11,4,505,159305,31,19,9096,31937,14977,31,15
8,8,10,2,479,183923,32,5,26260,41815,13772,22,15
3,10,4,0,351,214585,42,18,6992,25563,10808,65,14
10,3,11,2,572,158671,27,17,13128,22943,13534,55,15
1,4,3,0,471,140831,25,11,7286,21039,7271,35,12
4,2,8,1,654,163891,41,9,5685,13090,10932,34,14
6,4,3,2,325,159617,27,14,6559,15941,10318,35,14
3,3,5,1,670,105641,21,25,4276,23399,9783,164,15
1,6,4,0,416,110022,20,8,4774,14531,6611,25,11
16,4,8,2,620,192073,48,3,17010,24678,15140,30,15
8,11,18,3,202,125024,24,18,11991,35658,12546,45,14
1,2,6,0,859,142753,35,4,12632,18589,8229,31,13
20,6,12,3,511,194744,29,21,7726,21518,16846,62,16
8,2,15,3,973,161480,38,34,2053,12975,12800,208,15
7,5,7,2,875,197536,25,26,10047,30277,12182,54,15
8,4,12,1,902,166848,46,6,16520,27580,11871,46,15
4,13,0,0,235,122814,16,22,4573,28715,8615,37,12
3,7,5,0,391,95855,11,14,7208,24191,7529,25,11
6,2,12,1,702,169784,23,27,11494,21064,10573,30,14
3,7,2,0,290,160559,21,26,9076,24788,8647,32,13
7,3,5,2,1013,177062,37,13,13374,26012,11131,48,14
8,4,5,2,427,158304,20,14,9551,19701,11564,34,14
4,5,6,1,387,97185,33,13,6115,16193,8398,22,12
6,6,10,1,639,173691,35,31,10754,28865,11148,57,15
8,1,6,2,1014,167968,48,17,13635,21567,11809,30,15
11,2,3,2,1284,158168,37,16,13180,23265,11346,32,14
8,9,3,1,357,163587,23,20,4457,27080,13067,209,16
8,6,11,3,644,183144,36,19,12591,29984,12957,24,15
3,5,6,0,407,212918,44,19,6957,20676,11548,69,16
11,6,1,2,447,156259,25,10,11182,27531,12273,50,13
5,1,12,2,1017,172361,17,18,10850,22728,10686,35,14
7,4,8,2,608,37450,88,22,1529,14941,8257,45,11
3,6,4,1,401,120874,15,19,7617,19196,7400,38,12
9,2,8,1,301,138573,19,15,10279,19921,9623,26,13
7,7,5,2,435,110525,11,2,9072,20465,8735,22,12
6,1,11,1,568,169886,16,19,10855,22382,11221,43,15
9,8,9,2,899,219312,31,26,9067,29584,14456,69,16
3,7,2,0,351,107989,30,4,9607,24304,7930,30,12
10,0,15,1,0,174311,19,36,21050,28113,12589,22,15
8,2,7,3,654,128929,27,5,5533,14103,10798,42,13
3,5,5,1,378,112085,14,21,3415,15715,7096,38,11
7,1,5,1,1095,116572,29,16,4930,12974,8893,26,12
2,5,1,0,404,131903,7,8,5200,16369,8079,47,12
2,8,7,0,519,180139,17,12,5847,23110,10377,32,14
11,3,2,3,913,180623,25,8,13890,28241,12616,29,16
3,3,8,1,374,141910,15,14,8953,19681,8935,20,14
1,3,5,0,562,118147,30,2,8422,15977,7150,28,12
2,4,3,0,597,95910,22,12,5825,18112,7057,32,10
1,3,9,0,1025,264064,21,25,3568,8478,6926,27,12
6,3,8,2,586,152446,16,15,5060,18787,9987,45,14
5,6,4,1,589,130417,22,17,11948,27781,8938,21,12
8,6,5,2,849,172676,17,25,8700,28118,11363,27,14
9,4,7,2,1188,202668,21,11,8839,22268,12402,64,16
3,8,10,0,351,197136,40,24,12573,33005,11082,47,15
4,6,1,1,552,91927,15,18,7527,19557,7718,30,11
1,2,8,0,304,199487,30,15,10574,22754,10348,37,15
2,7,4,0,317,152220,22,26,17955,33555,8855,20,14
2,7,6,0,380,22378,49,44,2009,16689,6312,26,11
10,1,10,2,951,179871,27,17,12556,24667,12147,35,15
3,2,6,1,1044,129313,15,10,4475,19031,11070,200,15
5,3,8,1,775,108350,29,27,5407,20674,9859,39,14
6,8,7,2,536,136818,23,7,12102,27499,9706,24,13
5,3,8,1,1158,173436,45,22,17517,29198,12055,30,14
2,2,7,1,874,147182,38,32,6219,20400,9538,29,14
12,2,14,2,789,139215,35,35,8791,23821,12651,27,14
4,6,2,1,506,187296,20,5,14714,25034,10348,39,14
4,11,6,1,408,199192,26,15,12528,33948,10441,37,14
7,3,7,3,877,164224,34,0,16714,24119,10861,32,15
5,7,2,1,455,92242,29,16,4622,21518,7728,26,11
3,1,11,1,1379,117159,22,19,7626,16647,10191,160,14
1,2,12,0,842,22378,38,32,945,9178,6137,30,11
6,9,10,2,315,125647,23,22,5025,25768,10076,36,14
3,0,4,1,0,155589,28,28,16194,18793,9233,38,13
1,0,1,0,0,134981,14,1,10693,14600,7355,21,12
7,5,10,2,380,145981,16,19,11382,24733,11002,39,14
6,9,7,2,330,98331,19,16,5319,24428,9507,28,12
5,5,9,2,812,31684,97,27,5517,34745,9542,49,13
12,1,8,1,1720,163408,46,27,11254,22302,13686,31,16
6,4,10,1,466,181219,34,13,5901,19395,12729,61,15
9,3,6,1,955,250926,27,19,18180,31819,13943,76,16
5,7,8,1,440,151189,13,15,6105,20481,9030,44,13
9,5,9,2,361,121032,22,2,9489,17846,10127,32,13
4,4,1,1,694,87424,20,16,1973,20023,8170,143,12
3,3,3,1,532,122654,18,2,9862,18386,7802,21,12
3,6,6,0,406,111889,19,19,8485,22290,8542,38,13
7,7,7,1,353,172216,12,24,11527,28007,11847,43,15
5,8,9,1,623,186206,28,23,8890,30154,11922,52,15
9,7,3,3,430,140465,27,19,7160,23363,11162,20,14
3,2,3,1,788,164317,19,21,8011,19545,9745,40,13
6,4,8,2,493,182625,43,1,15004,23909,11472,25,14
1,9,6,0,653,186224,35,21,10369,31844,9067,48,14
6,4,10,1,956,178413,17,16,4769,16472,11050,45,13
7,5,10,2,943,150535,30,19,5318,20128,10537,30,13
8,7,8,1,371,139179,31,22,15227,32018,11110,26,14
6,1,8,1,757,164546,49,2,18920,23952,11236,24,14
4,6,5,1,561,109982,19,4,12472,27657,8997,35,12
13,2,3,2,650,198693,27,20,6996,15871,13126,78,15
3,3,7,1,422,74255,9,25,7657,10126,9064,159,13
3,3,5,1,446,140810,16,16,6253,16161,8960,24,13
7,3,13,3,576,217632,27,30,24868,38241,13510,45,16
9,6,13,1,717,159435,13,44,6282,24999,14457,161,16
0,9,2,0,308,89687,16,14,3791,29048,7230,154,13
6,8,8,1,380,156163,37,21,6427,23020,10044,49,13
18,5,11,4,286,135616,26,8,8336,18370,12795,22,13
2,5,8,1,547,117357,19,23,6284,16895,8130,20,12
5,4,12,1,537,166458,26,16,5411,16202,10710,39,15
6,6,8,1,623,201674,48,32,6290,28369,12633,103,15
9,4,12,3,617,215738,38,6,28061,33128,15352,47,16
15,3,6,3,696,165837,31,23,5655,22816,13859,31,14
5,10,5,1,258,119193,17,10,10313,25412,9368,38,12
3,6,1,0,462,151352,38,4,13614,22424,9351,26,12
9,1,4,2,851,193209,21,12,9754,17911,12608,60,15
9,6,3,3,636,124339,28,33,8091,22948,9886,30,13
18,3,16,2,361,221667,39,6,17374,24650,16164,41,16
13,2,10,2,1320,95862,33,17,2713,12150,12358,131,15
4,6,4,2,327,103574,19,14,9166,22365,7981,34,12
7,5,8,1,957,115219,27,21,3867,18496,10318,47,13
4,3,2,1,608,162911,33,26,13840,26338,10445,27,13
12,2,6,3,807,195244,41,28,8285,22096,16451,224,16
2,2,12,0,763,127143,33,28,10798,23510,10126,20,14
11,6,10,3,538,235446,39,4,18930,29380,14287,28,16
3,6,7,1,528,160030,38,33,10777,26483,9661,42,14
4,1,14,1,218,152699,20,27,34073,26088,9094,48,14
1,10,2,0,237,107252,14,15,5035,19050,6059,31,10
7,7,5,2,495,120590,21,15,4000,17826,9314,42,12
2,2,9,0,556,132654,26,10,7155,19213,8224,21,13
3,3,5,1,550,20958,89,12,2295,10522,6558,41,9
2,4,8,0,645,191603,39,18,6090,21511,10992,53,14
0,9,10,0,392,131011,13,7,8293,21109,7485,26,12
3,7,11,0,453,124089,20,12,2411,15484,10611,173,14
4,4,12,1,944,105393,17,45,1722,20324,10375,154,15
8,5,7,1,689,158228,22,18,6086,19640,10877,22,14
0,9,5,0,305,178769,49,7,14466,29810,9678,39,14
8,7,2,2,597,67117,13,2,4402,16963,9038,35,11
4,7,14,1,344,105328,31,33,31653,34302,9137,22,12
1,6,1,0,406,123854,11,7,7696,24841,6877,35,12
12,3,12,3,416,125284,13,24,12186,23034,10803,29,14
11,6,13,2,630,188700,53,27,9206,32045,13926,27,15
10,2,15,2,829,215072,13,17,15391,27873,13651,53,15
9,3,5,3,418,170312,13,7,8105,17690,11846,22,14
6,4,3,1,512,135232,18,15,6477,22765,8945,63,13
3,7,2,0,429,108548,19,19,6582,20261,7192,21,11
6,8,2,2,408,194810,17,14,9481,24090,11665,96,14
4,2,0,1,415,99017,11,2,651,7877,9383,192,12
0,11,8,0,438,64875,16,16,4390,22891,5919,20,11
6,6,7,1,546,126094,8,7,7363,16993,9533,25,12
7,3,8,3,146,127205,21,12,5284,16505,9183,20,13
4,5,7,1,444,88991,17,20,1439,18864,9719,132,13
10,4,9,3,402,108312,15,22,4039,18854,10689,37,14
11,8,4,2,241,97288,16,25,12458,28732,9784,33,12
2,4,4,1,578,140630,25,11,3629,13198,8589,45,13
12,3,1,1,902,136776,39,8,2350,16295,13749,198,15
5,2,8,1,1213,224066,55,4,20056,26057,13289,55,16
6,5,4,2,602,120117,21,19,7269,23387,9354,43,11
8,2,7,2,876,148928,15,16,15812,29236,9741,36,14
1,4,5,0,984,128079,25,15,6474,16861,7454,20,12
1,5,4,0,420,96672,16,14,2605,13306,8692,155,12
11,5,7,4,428,148460,23,13,7823,27118,13526,25,16
13,9,7,4,385,181524,33,30,7382,25266,13931,64,15
6,8,8,2,928,158815,21,17,13713,37467,11010,40,15
7,7,10,1,695,214099,26,13,7338,25648,13134,21,16
13,4,12,3,939,191706,35,49,12811,34224,15315,60,16
3,8,9,0,851,176293,58,39,15210,31550,11814,28,15
14,4,13,1,959,186768,48,46,17715,28932,13792,42,16
1,9,6,0,589,109934,30,6,5731,23721,7596,54,13
3,6,4,1,412,108839,19,20,10649,31160,7946,27,12
9,3,12,2,436,178903,12,26,14555,24549,11852,23,15
7,7,5,1,435,130973,21,12,6213,23468,9925,34,13
6,8,10,2,366,120553,35,14,6943,22014,9681,37,13
0,4,5,0,916,132164,35,15,8960,29533,8108,31,12
13,4,3,4,767,164078,17,33,10176,34748,14230,194,15
1,8,3,0,174,139910,12,16,3818,22000,9799,191,14
